geo_id,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,civilian_labor_force,employed_pop,unemployed_pop,not_in_labor_force,pop_16_over,pop_in_labor_force,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
13077,14110,35436,1995,912,2949,1649,1055,1477,1397,1170,1447,1119,463,135571,65859,69712,37.5,,,,,,,,,,49546,59506,28346,52004,2458,,,724,32.6,35908,192,27350,10351,6431,3412,2693,266,60,3920,768,768,7832,8237,7761,4797,7315,5669,1695860,3090,1909,2147,2178,2532,2133,2113,2926,1951,3932,5712,6403,4488,3305,2735,1992,908,135600,189400,266500,26899,49546,13638,42274,1919,173,746,1529,1705,1009,645,2004,1868,17301,2961,4052,5887,4412,2945,1863,1073,721,2696,3440,3905,4263,5449,5152,4783,3698,2150,2121,1159,2116,1772,1157,713,332,4185,5843,4298,3214,1537,733,441,2392,4509,5052,4407,6229,4548,5076,3834,2007,2223,1616,1805,1924,1729,1043,1067,104526,24340,111,2255,4257,2291,4506,5069,991,8344,75,67821,63625,4196,37366,105262,67896,,,1075,1454,,,7814,6101,16222,19442,34836,7378,631,57060,8506,0,48554,,,94,6410,3860,12091,2955,1154,7624,3238,3170,7647,6081,7838,1463,238,3667,0.4373,6962,,24173,4883,9122,5989,7731,33739,5362,11217,1840,3276,1332,800,1179,4712,4765,17904,55,23093,1233,2605,5445,23093,6904,8416,14629,10583,13673,19991,9610,72846,134589,,130690,17923,14629,30705,218,2808,62024,7573,16222,20764,5238,5058,17894,89279,,,,,,,,,,106894,28924,57119,3387,6025,10852,2014
37057,19554,42342,1983,2121,4781,1115,602,1150,1786,2307,1201,2698,715,164072,80586,83486,41.9,,,,,,,,,,61896,42201,22122,73006,11110,866,821,434,28.5,43420,163,26789,9695,6776,4968,1557,187,64,2919,1361,921,10040,12273,10002,6177,9764,4803,1599780,4881,5234,2754,4739,2630,4377,4476,3609,2571,4324,7275,7054,3729,2253,1230,760,610,85600,130800,195700,32868,61896,18476,52750,1377,2478,2028,1454,739,1188,176,10691,1814,12806,4065,4889,5278,5687,3225,1759,726,1091,3349,4412,4839,4239,6196,5673,6175,6294,2258,2734,2214,1987,3176,2193,1741,451,3734,5525,5242,3707,1787,1149,661,2609,4420,4323,4571,6157,6317,6729,6602,2128,2566,2259,2649,3844,3012,2293,1202,140453,14506,545,1949,7147,2539,1364,1636,1068,11886,227,79112,71922,7190,51727,131066,79339,,,608,1115,634,365,10513,9512,14126,17340,37287,7888,,,,,,,,643,6106,3210,16413,3220,1344,14230,3497,3011,8780,3998,4903,2567,123,5122,0.4301,7035,2052,39732,10624,9417,9605,9069,40249,6912,18719,1859,2288,1506,1571,2887,9342,3681,23134,77,20209,1082,4295,5265,20209,7520,15182,16385,12626,16824,23812,11843,86633,161792,,159557,27811,16385,34042,,,,11171,14126,32461,7989,5194,14882,113654,,,,,,,,,,133717,34574,70316,3670,9663,14949,2014
06057,13011,27175,1982,381,2989,579,530,1074,828,1731,975,381,389,98893,49526,49367,49.9,,,,,,,,,,40186,56917,32374,53083,12897,,,981,32,30329,821,19631,5097,3511,1436,1601,474,0,1586,145,145,7233,6372,4351,1179,2818,2224,910060,1554,1718,1547,2261,1695,2812,1898,1781,2229,3075,4130,5735,3925,1649,2143,2034,1154,237400,347700,486700,23750,40186,9857,44505,663,686,1429,1043,404,678,641,2956,232,6931,3009,2508,3070,2473,1812,655,177,629,1906,2030,2916,2136,2983,2739,3731,3556,1503,3720,1779,2159,2821,1307,2024,892,1738,1580,2983,1631,722,223,507,1750,2282,2573,2219,2729,2608,3934,4486,2466,2796,1137,2568,3248,1274,1894,2019,91442,191,802,1380,5948,687,787,1688,1743,10188,122,45799,41924,3875,37516,83437,45921,,,,,772,350,5519,7803,15891,18689,17795,2864,,,,,,9645,2795,573,4528,3275,11304,2498,640,2176,2462,2277,4666,5569,1406,550,56,4332,0.4454,10350,1159,14448,3531,3567,4575,4102,19445,4490,3577,1179,3406,2465,458,357,2775,4609,15249,0,17030,352,1732,4028,17030,2980,2959,9206,9749,9229,17876,7017,51407,97956,98014,96755,10445,9206,30263,,,,8271,15891,13159,6163,6767,15829,74529,,,,,,,,,,84541,19825,49972,1003,4387,8925,2014
36051,9155,16179,1966,329,2675,869,552,376,553,803,538,623,35,64586,32189,32397,40.3,,,,,,,,,,25334,48456,23455,27309,1975,,,583,40.4,17981,12,10503,,,,,,,,,,2569,3238,2777,2147,3652,2256,688475,1535,642,2537,1473,845,2230,1349,967,1457,2657,2030,3336,2193,1038,625,420,722,77800,117000,164900,13061,25334,7353,18494,515,1706,1540,1326,425,321,102,2880,362,1441,9036,1421,1557,1926,1250,1466,1136,292,1726,2252,1785,1960,1458,2208,2533,2162,1312,1084,747,721,1298,895,479,521,1227,1416,1845,1097,2479,644,793,1267,1279,1690,1619,1863,2171,2490,2111,1385,1126,693,788,1589,894,829,1102,60813,2040,131,844,4108,1189,2089,1274,463,6722,0,31620,29644,1976,22841,54461,31620,,,,,,,4345,4354,,7088,11739,2473,,,,,,6272,1692,599,3062,1569,8581,1071,190,5262,1583,1324,3180,2046,792,385,64,1514,0.4059,,6248,,4065,2323,3045,2923,16639,6697,,1220,1073,720,124,911,3790,1461,9299,23,10385,1181,2032,607,10385,2732,4151,6684,5692,7845,10488,3455,32488,58389,63785,62938,9517,6684,,,,,5465,3945,13135,2394,4370,5030,43044,,,,,,,,,,55194,18372,28001,951,2727,4920,2014
17179,17006,36757,1967,1382,2028,655,646,1452,1816,957,2035,1089,552,135707,67536,68171,41,,,,,,,,,,53763,60801,31419,58064,4301,850,844,570,27.7,41151,175,25130,9688,7014,4038,2967,9,0,2674,503,418,9109,11307,11084,4082,9726,2288,1357640,2420,1356,2710,2383,3066,2557,2160,1784,3379,4541,7037,7479,5234,2849,2613,2195,697,92100,136900,192600,30197,53763,12612,46313,1761,1082,1651,2480,1393,622,1355,1407,699,5489,9058,3807,4631,4750,2886,1933,527,984,2105,3950,4535,4191,4985,4472,4787,4719,2037,2060,1926,2112,1821,1612,1627,1079,3828,3853,4897,2528,1395,384,577,2549,3599,4234,4267,4790,4350,4897,4660,2452,2067,1970,1696,2768,2521,1440,2449,130311,1801,277,1136,7839,1296,1390,1085,1178,13917,57,68337,65686,2651,40176,108570,68394,,,,,,,8697,8663,18184,21796,31180,6595,,,,,,12944,4863,783,5295,3937,14391,5035,1153,11330,3165,2630,7964,4670,3296,2037,0,3138,0.4317,7746,2714,30584,4924,6378,7560,7015,31952,5759,5134,1589,3140,1865,248,498,5489,5246,18075,70,24454,880,3535,714,24454,5113,9943,16381,9795,15056,24392,7642,71052,132687,133404,131065,11372,16381,32425,,,,10253,18184,25223,8799,5929,13373,94073,,,,,,,,,,109941,26902,62666,1535,7025,11467,2014
18091,13367,28701,1968,801,2521,1667,539,1239,1838,1293,2042,749,327,111444,57680,53764,40.8,,,,,,,,,,42068,45744,22835,48758,6690,692,586,588,29.6,29052,136,18427,7666,3830,2148,1644,38,0,3836,1008,1008,8367,5052,5630,3049,5688,3070,973775,2015,3084,2158,1939,2498,3119,2794,3053,2123,3472,5065,4793,2402,1505,1008,1040,712,82200,128300,180300,21409,42068,13016,35563,1105,2236,2344,1738,951,1262,589,2970,1214,5290,8501,3238,3481,3293,2429,1146,758,524,2687,4054,4521,3856,3785,3857,4488,3898,1510,2473,1095,1911,1768,1195,853,860,3378,3247,3351,2002,906,599,441,2041,2933,3410,2829,3492,3555,4061,4341,1601,1708,1796,1339,2569,1723,1202,1240,92100,12798,161,487,7236,884,1577,1671,490,8365,0,52877,46750,6127,37309,90186,52877,,,1300,662,152,136,6772,6929,8859,11185,24419,6078,,,,,,13703,4296,519,5672,3228,8924,1615,435,9923,2896,2006,5054,3407,2592,479,0,3155,0.4288,5366,8872,28326,6565,5324,5453,6455,24854,4262,9492,548,1578,1698,580,1485,6838,3499,16226,0,13121,1071,2840,2290,13121,5458,9916,9432,8823,13426,16670,5977,60372,101920,109952,107260,19804,9432,25880,,,,6541,8859,23774,6559,4312,12780,77923,,,,,,,,,,91456,28065,45789,1189,5079,10975,2014
18019,15294,27392,1977,533,2214,988,622,1295,1817,2209,1472,1689,362,114262,55450,58812,38.4,,,,,,,,,,42686,52674,25697,48992,6306,730,1000,605,26.7,29485,39,20609,9684,6485,5160,942,275,108,3199,660,660,7683,8496,9702,3694,9383,3988,1256325,2091,2112,3026,2446,2142,1802,2288,2155,1912,3914,5642,5981,3709,1536,959,971,736,93200,129500,173400,19792,42686,13201,35101,2234,1121,2307,2262,1580,1064,1690,1633,1061,8604,3580,3651,3849,3353,2355,1117,811,581,2854,3574,3946,3082,4380,3722,4054,3674,1112,2279,1033,2293,1280,1166,965,319,4304,4426,2626,2285,1309,415,767,2395,3817,4132,3918,3393,4169,3740,3940,1004,2849,1259,2481,1641,1224,1080,1638,99609,8239,0,582,5226,1300,2778,862,431,8884,72,59800,56266,3534,30622,90494,59872,,,450,261,,,6811,6376,11659,13251,26849,6677,516,52362,5615,0,46747,9048,3666,216,5059,2987,12316,3627,951,9509,2227,1868,7592,4912,2929,2073,123,2765,0.4191,4310,1670,24045,4152,6168,4577,6368,27171,5360,9092,1181,2116,393,709,1772,4758,3912,14841,108,17221,807,2222,2589,17221,4305,11708,13731,9301,14559,16511,6629,60785,112718,112118,108963,10103,13731,28058,556,1658,55613,7982,11659,20116,5644,3159,14432,77164,,,,,,,,,,92053,27620,43382,1484,5818,13470,2014
36083,23622,39667,1957,2512,5238,1463,2242,1525,2007,2087,3321,1626,921,159774,79163,80611,40.4,,,,,,,,,,63289,61457,30536,71818,8529,807,327,768,30.8,40347,132,27331,10022,5889,4195,1552,142,0,4133,775,528,8600,14818,13537,5869,9649,4866,1777565,3411,3133,2191,3498,2236,3564,2777,3053,2517,4635,7674,9418,6109,4067,2977,2029,937,133200,180800,249000,28431,63289,22942,41718,2424,10160,5009,4744,2440,910,2182,2161,1403,5685,26600,4082,4702,4975,2865,3526,1181,1406,3941,5722,4368,3764,5760,5271,5948,5771,2269,3180,1842,2188,2476,1829,1227,870,3863,4333,4271,3126,2440,872,1317,3308,5378,5103,4331,5380,5675,6092,5590,2392,3492,2142,2375,2912,2546,1251,2422,138693,8606,37,3847,7493,3756,2682,1639,1191,14388,163,87065,81032,6033,43869,131097,87228,,,831,484,59,183,10060,10080,17592,23817,32217,9985,1608,71457,6543,219,64914,16790,5516,184,5644,7115,21792,4761,1271,6019,3047,8086,8772,8035,5077,1229,208,3558,0.433,11782,5933,32033,8729,7015,6708,8058,39353,10515,10374,3872,3009,2390,393,1426,8340,3009,22439,24,30801,3706,5773,3575,30801,8053,9560,19633,12985,21369,23329,9260,85486,153999,158403,155309,20188,19633,37785,3545,2364,79773,17789,17592,27800,6801,9005,13195,109566,,,,,,,,,,133548,49615,61001,2776,7220,12544,2014
12061,20361,35257,1988,668,3751,2416,1442,1297,1512,1724,765,986,413,144755,69316,75439,51.1,,,,,,,,,,55618,46238,30705,77342,21724,2870,1442,755,36.6,40644,1475,19584,6849,4208,2754,1411,43,0,2641,1029,1029,11268,8899,6510,2035,4802,2144,1095560,2823,3280,3730,3774,4846,3900,2591,2346,2115,4867,4638,5530,4395,2015,1929,2839,924,87000,167800,281000,27651,55618,14974,49623,2550,1265,2511,3025,7312,2630,2304,6077,1244,20961,1138,2539,4694,3753,2548,1548,1105,407,1710,2897,3031,4196,3250,3683,4690,4343,2189,2411,2388,3207,4703,3634,3483,2907,3030,3654,3425,2051,1982,1298,190,1719,2924,3482,2821,3992,4108,4998,4441,2810,4940,2679,4071,5010,3845,3238,4731,124583,13330,466,1723,9393,629,1551,1938,1409,15158,91,60984,55496,5488,60554,121629,61075,,,,,628,300,6511,8337,19069,16236,25694,7091,,,,,,16934,3066,906,6350,4319,11723,3895,427,3136,2607,3039,8112,6746,2323,1913,52,1478,0.5145,10643,1427,31465,6250,5458,6644,6195,29024,4370,12629,1500,1839,2369,818,1122,5909,3759,17316,52,18000,447,3022,7722,18000,6397,4324,16100,10675,23615,23492,4011,65206,143472,144315,141826,21733,16100,35296,,,,12690,19069,26533,7643,7070,14963,109102,,,,,,,,,,123660,28479,62320,2638,11052,15519,2014
26025,19393,32992,1959,1461,3457,896,941,1299,1652,1628,1559,1368,816,134878,66246,68632,40.3,,,,,,,,,,52385,46088,23171,60685,8300,1962,905,565,29.3,37308,36,21585,9340,5572,2431,2968,85,88,3768,425,409,13117,10951,6973,2701,4939,3063,1068350,4252,2650,3050,3136,3960,3344,3099,2049,3000,5667,5393,5685,2892,1381,1608,1219,734,57600,95800,161100,23207,52385,15077,45832,865,1826,1158,2088,1975,2237,1204,3500,121,3461,15750,4774,4938,3774,2760,1594,1334,713,2633,4078,3867,3358,4816,4086,4787,4579,2393,2170,1490,1904,2320,1912,919,1047,3792,3030,5564,2670,1679,464,857,3087,3916,4143,3867,4535,4390,5047,4272,2181,2933,1851,1763,2940,2292,1296,2063,111921,14443,1514,3010,7585,804,946,880,673,11687,288,61407,56162,5245,45640,107335,61695,,,623,910,402,284,7574,7689,13221,14300,31302,10485,,,,,,18061,6088,516,6136,2078,10303,1801,418,14356,2551,2997,7713,4246,2164,883,136,2629,0.4364,5634,3887,32361,8630,6800,7366,7459,32011,6626,9156,1450,2879,943,619,1094,6247,4783,18015,103,15458,1321,4231,2782,15458,4788,12960,12093,10863,19810,20080,5635,69418,131480,132858,129249,19466,12093,30843,,,,7400,13221,27632,7744,4174,15699,91215,,,,,,,,,,109006,35453,49801,2054,6654,14840,2014
16055,18333,37844,1991,2214,2395,1174,1464,924,2380,3658,2018,2033,674,147326,73522,73804,40.7,,,,,,,,,,56177,48776,26677,66122,9945,1065,1432,686,25,37243,542,25260,9267,6426,4443,1823,0,160,2841,601,601,11560,10571,8013,5243,6014,4047,1352675,3460,2013,1950,3812,3388,4706,3529,3119,2921,5343,6343,5878,3535,3003,978,2199,792,135700,192100,297900,29745,56177,18934,46628,1242,1659,2443,2078,2268,1789,1325,6620,2249,17840,3378,4417,5545,5357,3025,1917,1058,817,2772,4549,4360,4539,4173,4766,4758,4988,1973,2751,1347,2817,3102,2526,1083,882,3900,2736,6648,2948,1720,773,707,2546,4618,4268,3623,4953,4879,5270,5122,1658,3866,1786,1935,4053,2499,1207,2089,139228,1004,1826,1195,6841,1151,1922,2316,741,11324,827,71181,65274,5907,44548,116556,72008,,,,,,,8730,9127,15925,15261,34576,8768,,,,,,23237,4794,2129,6484,5344,11904,3412,2256,6594,4051,1958,8149,8239,3641,1113,0,5684,0.4611,6226,1738,27859,7047,6993,9724,8377,35467,6542,8353,1721,2548,790,181,1679,5848,6469,19236,0,18993,1319,3247,1111,18993,8270,9529,15643,12839,15611,20032,11603,75114,145650,145439,142549,17527,15643,42077,,,,11417,15925,23372,7739,3800,22921,100440,,,,,,,,,,118723,31016,62912,2476,7113,14146,2014
29021,13406,19609,1961,1447,2572,608,719,696,1392,1554,1289,1334,704,89486,44157,45329,35.9,,,,,,,,,,33015,46764,23001,38450,5435,1696,869,510,27,20700,175,12296,6741,3586,2994,534,0,58,3155,508,367,10308,8700,4466,884,1685,1753,731060,3325,2446,2171,1727,1507,1875,1750,1142,1417,3992,3616,3532,1728,1094,1153,540,685,67600,113000,188100,13845,33015,12315,27461,1709,1235,1828,1368,845,1060,1421,1523,398,2916,11992,3071,3548,2172,1610,1124,543,424,2383,3480,3700,3021,2789,2664,2971,3218,892,1062,961,1170,1174,964,704,512,3197,3105,2161,1635,1178,1098,763,2283,3184,2616,3055,1772,2668,3583,2779,1310,1466,1209,1031,1653,1142,1135,1306,78969,5806,211,685,9076,193,564,873,833,5823,306,45729,42207,3522,24564,70599,46035,,,,,,,5287,5034,7744,9796,20499,7552,,,,,,,,334,3455,1731,10755,2653,1059,7149,1191,1896,6270,2431,2161,1122,41,2070,0.4547,3918,4135,21723,5704,6598,2851,5109,22468,5412,6334,623,1042,470,237,781,5321,2333,10807,6,11505,1917,3455,1322,11505,2484,8012,12616,7590,12301,11413,3776,46230,85382,,85338,15072,12616,19472,,,,3000,7744,17809,4631,2150,11841,59191,,,,,,,,,,72232,23930,30936,1594,4936,10594,2014
05125,10701,30886,1993,1260,935,1246,809,823,1155,2056,1265,1010,472,115719,56547,59172,38.1,,,,,,,,,,41587,53926,25219,46697,5110,736,1349,597,25.4,30556,90,19012,7641,5304,4566,738,0,0,2337,342,331,6727,5017,8940,3698,10426,4743,1334005,1280,1223,2139,2472,2129,2263,2904,2713,1702,4776,4074,5726,3655,1722,1787,1022,777,90300,138600,207300,22917,41587,11031,34267,239,775,940,1376,953,375,121,7651,2629,13089,829,3062,2992,6001,2245,838,596,257,2028,3215,3761,3669,5094,3340,3728,3404,1590,1737,1500,2021,2175,1834,910,550,3665,2953,4595,2955,1023,377,464,2443,3409,4210,5580,2865,3360,3709,3677,1261,2239,1759,2082,2369,2242,695,1240,,,,,4820,1941,1797,1602,861,8161,0,56105,53000,3105,35059,91164,56105,,,,,,,6891,6182,11372,13887,28468,7947,,,,,,,,211,5286,3806,11818,3262,2132,3694,3433,2889,9028,2940,1881,2620,139,2469,0.3872,5545,1322,27584,4134,4668,8809,6895,28388,4110,9743,517,1606,1291,582,912,4995,3896,13799,0,16639,760,1357,2208,16639,5269,5294,15866,9932,11588,19576,6597,59848,114158,,112120,7945,15866,24981,,,,5071,11372,23877,5046,3490,14864,79225,,,,,,,,,,92451,22198,50225,2410,4888,12293,2014
23031,28030,55474,1978,1239,5427,1716,1828,2679,1601,2317,3073,2033,658,200710,97566,103144,44.4,,,,,,,,,664,83504,55509,31060,107281,23777,1927,605,776,31.8,60933,1277,41967,11129,6883,4096,2460,91,236,4246,2417,2239,11720,11010,12968,7626,12056,10133,2624045,4393,3823,4316,4083,4000,4244,3015,4160,3618,8580,8869,13042,7615,3407,2891,3448,866,156600,221900,324000,42369,83504,22571,73185,3216,7591,7279,4776,1265,1176,1068,7616,1626,16968,22972,4720,5793,6176,3657,2264,1285,658,3442,5648,5640,4701,7124,6840,8456,8038,3558,3413,3288,3097,3534,3128,1632,1474,4506,5054,6368,3531,2468,931,803,3680,5607,6144,5214,6656,7136,8528,8241,3285,5183,3046,3274,4517,2888,2988,3096,193090,1698,987,2009,8717,4301,4702,4445,2862,17832,376,108601,102866,5735,56831,165808,108977,,,,,,,14886,14611,28380,32166,39805,7200,366,88916,10602,0,78314,21377,3260,1132,10389,6279,24771,6853,2645,13034,4502,4134,11224,10975,3765,3163,457,6578,0.4412,12948,3032,47633,11097,7955,10519,10023,45131,9114,11603,2596,4869,2868,193,2143,10995,6641,30305,152,35227,1718,4633,2166,35227,10782,12599,25226,19032,24928,34001,13364,109412,196611,198189,195221,22640,25226,44810,2640,6543,100096,15004,28380,40024,8550,10364,21256,145374,,,,,,,,,,168093,42775,88930,2239,8468,24761,2014
50007,26465,37422,1977,1363,5786,1869,2136,1907,2895,3961,2020,710,157,160531,78915,81616,36.3,,,,,,,,,1961,63887,62004,33115,67255,3368,527,304,1071,32.6,41083,469,27704,10474,6484,4513,1712,100,159,3990,1259,1259,13752,15785,13215,8860,10312,3139,1704625,3372,2558,2726,2436,2259,3029,2870,2973,2451,5800,6546,8555,6800,4168,3984,3360,1219,195000,269300,369900,29663,63887,22804,34696,5539,5455,6676,3555,1954,3311,2787,3282,1776,8252,12580,4973,4248,4190,2590,3832,1178,2056,5556,6128,5182,3983,5313,4932,5296,5310,2496,2501,1686,1852,2197,1218,1157,1041,3727,4168,3394,2815,4319,1341,1910,5253,5901,5556,4319,5097,5005,5990,5644,2073,3217,1601,1935,2724,1533,2272,1822,146944,3356,445,5446,8846,1734,2246,1362,725,10064,270,93642,89110,4532,40236,134148,93912,,,,,,,9930,9697,27956,42611,30105,7170,1822,72111,6398,84,65713,20062,6840,789,7235,4039,29845,3960,1457,9119,4027,4267,10699,8768,3201,1704,331,3238,0.4398,23090,9918,20717,8237,6084,5949,8010,44312,16515,7969,1889,4951,4571,624,675,5220,2605,20535,180,43018,1396,4079,6629,43018,5695,6676,19388,14333,22221,26733,7616,83943,150992,158820,155188,18005,19388,25249,6799,4663,87325,7989,27956,18825,5813,15538,11447,104981,,,,,,,,,,135831,51412,63579,676,5973,12610,2014
45091,30387,61481,1992,1897,6904,2398,2549,2467,2429,3475,3317,2121,895,245346,118606,126740,37.8,,,,,,,,,,91868,52565,27680,98863,6995,2079,1124,667,32.1,63416,504,43107,18282,11538,6835,4048,655,0,6744,1087,633,12632,14360,16939,6509,18507,9979,2889565,5798,5545,5231,4578,4948,4461,5127,4546,3551,7113,8308,11499,6541,4815,5445,4362,848,99400,162900,259000,45759,91868,28452,65648,7152,1765,2660,3258,3471,2587,1054,11268,2869,30243,3342,7836,8459,9154,5642,3483,1625,2093,3655,6469,7030,8222,8513,9192,8584,8114,2839,3365,3496,2189,3917,2533,1489,707,7662,7976,8502,5456,3228,1510,1745,4579,7888,7605,10153,8267,9482,8851,7696,2975,4990,3222,3594,4012,3789,1673,1885,183403,44189,1070,3802,10339,5996,5644,5903,1124,15613,74,127297,115876,11421,64317,191688,127371,,,2237,2269,938,63,13488,11596,31251,39716,60687,15983,457,107088,10389,183,96699,27209,7471,267,11023,7241,21984,9584,2436,16120,4471,3556,14257,12179,8061,4697,57,6510,0.4561,15362,3944,43577,10788,12900,13481,14852,64702,14186,22589,2120,7103,2902,1239,3087,8993,6650,32094,149,42228,2040,4230,6626,42228,10344,13844,31105,18355,28790,36658,15680,130235,241241,242867,237392,37924,31105,49962,1217,4291,114301,15052,31251,36728,10828,12471,24082,162741,,,,,,,,,,195757,59650,98241,5756,8759,21878,2014
51003,13908,25660,1987,825,4756,1166,544,1559,1401,2033,1621,1190,522,104489,49891,54598,38.4,,,,,,,,,,39568,64722,36777,43919,4351,1307,378,976,32,23951,1333,15583,6554,5598,4053,1252,264,29,956,201,151,6327,9845,8842,3920,4784,1979,921390,2687,1417,1391,1403,1802,1126,1183,2270,2057,3035,4266,5220,2501,2811,2361,4038,1118,218300,343900,528300,20568,39568,15617,25244,4491,1163,1097,2257,4111,1716,1953,1887,1958,9437,3042,2708,2992,3819,1831,2590,885,652,1138,3688,3709,2833,3125,3080,3216,2557,1397,2065,1730,826,1791,1295,718,1246,2593,2598,3183,2197,2961,1329,421,2252,3278,3246,3427,2996,2834,4118,3352,1344,2609,1405,1791,1914,1668,1204,1878,84611,9344,874,5091,3364,689,691,716,650,8269,477,50058,47558,2500,34753,85288,50535,68,166,577,303,,,5134,5550,17648,28083,21921,3060,,,,,,19121,2336,669,4130,2515,15947,3223,1085,1561,3222,1508,4979,6070,1950,699,85,2545,0.4994,17885,8935,13471,3412,4920,5517,4699,31143,8693,7129,311,2539,3626,889,425,2623,1902,12315,64,25342,746,2030,6508,25342,3639,3212,7976,7389,12117,15473,7403,52874,95842,103375,101640,9189,7976,14207,,,,4696,17648,11863,2505,11262,7006,70340,,,,,,,,,,86596,27799,43577,1345,4988,7573,2014
