geo_id,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,civilian_labor_force,employed_pop,unemployed_pop,not_in_labor_force,pop_16_over,pop_in_labor_force,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
19193,13593,25672,1960,517,3478,1401,400,1536,2003,1109,1197,1348,479,102509,49202,53307,34.7,,,,,,,,,312,39265,42435,22278,41377,2112,,,495,31.1,25797,47,15079,10265,5631,3500,1795,52,284,4634,896,858,13255,10978,5868,1494,3526,803,805835,3223,2886,2667,2429,2483,2669,2285,1991,1736,2911,4875,3487,2764,952,1351,556,611,65600,98500,159100,17909,39265,13468,29845,836,1483,1875,2008,1561,1545,1087,1137,1865,1176,13553,3447,3826,3323,2267,1736,831,752,1928,3386,3530,2438,3184,3486,3404,3578,1211,1416,981,1098,977,1096,692,615,4907,4363,2673,2449,1656,1702,444,1608,3423,3559,3016,2894,3321,3553,3173,1171,1572,853,961,1832,1611,1068,1498,83782,2509,2003,1972,7167,310,384,718,682,5240,55,53226,50003,3223,24950,78231,53281,,,,,698,493,5648,5474,8239,10873,27255,8386,312,44048,3930,0,40118,8492,10080,939,5651,2398,11102,2027,919,8326,2351,1410,7551,4026,2248,1055,44,2717,0.4553,4813,2927,21394,7602,6263,4655,6007,27868,7098,8838,952,1665,1097,1034,926,3641,3780,13095,35,14398,1574,4027,5280,14398,4160,8379,13034,10032,12510,13124,6887,51315,99329,100590,96683,17145,13034,21313,674,2030,48856,5766,8239,18529,5493,3695,10054,64597,,,,,,,,,,79970,24457,37639,1768,4999,10128,2011
18163,28860,45203,1961,2139,6507,2410,1605,2018,2485,3759,2659,2655,604,180305,86921,93384,38,,,,,,,,,1617,74063,43630,23429,83208,9145,1942,1572,541,30.5,47222,121,31723,13703,8049,4743,3275,31,0,5654,790,733,15855,23760,16144,3634,7370,2084,1591505,6713,5323,4267,4154,3494,5666,4322,4182,3452,7174,8106,8434,4054,1909,1360,1453,699,76400,110600,166800,31639,74063,26841,59520,1357,2022,3158,4292,6217,2219,2352,2071,4145,4701,18946,6262,5522,5298,3153,3004,1129,1320,4466,6204,6029,4546,5703,5892,6597,6729,2606,1911,1305,1686,2792,2054,1215,1498,5621,6160,4484,3347,3485,1809,1046,4626,6253,5411,5109,5430,6162,6921,6937,2606,2512,1136,2955,3049,2668,2059,3598,155444,16027,116,1623,7242,891,953,1368,1061,12619,37,92282,85290,6992,52688,145007,92319,,,1183,785,,,11232,10070,16433,21092,39847,12860,1617,77846,6900,0,70946,14933,11671,614,9241,4831,16751,4091,1863,12861,4867,2434,12508,8121,4901,2207,176,3036,0.4398,8971,7403,42319,8934,8098,7304,6456,39249,11420,12560,1651,2748,1789,383,1846,9890,5428,23735,24,24662,3156,6607,2487,24662,7703,14698,22202,16025,27477,26794,10149,93558,172869,177636,172482,25878,22202,39290,1082,2780,84467,9981,16433,36775,9000,7023,20309,119573,,,,,,,,,,146958,46391,67380,1502,9933,21304,2011
33009,11338,22568,1977,926,1590,1267,847,602,894,1545,1741,792,420,88923,43660,45263,40.9,,,,,,,,,907,33906,50811,28898,51692,17786,1051,638,789,27,23282,266,13341,4226,2974,1446,1414,81,33,1252,97,97,4963,6069,4578,2741,4576,1594,899195,1692,1717,1307,2451,2143,1841,2083,1624,1873,2083,3216,4495,2433,1445,1754,1749,865,139900,209100,304000,18507,33906,10624,31795,5498,2195,2143,2869,1283,770,865,4274,2385,4551,12199,1853,1829,2993,1518,2060,1275,1115,2013,2848,2017,2506,2104,3234,3339,3335,1079,2041,890,1230,1712,999,1112,558,1856,2321,2264,1462,2026,1306,922,2098,2513,2084,2676,2664,3146,3703,4035,1285,1311,1092,1138,1629,1156,1548,1028,83530,643,235,2328,7769,766,1333,2267,863,5949,62,45236,42487,2749,29105,74403,45298,,,,,,,6304,6342,13450,17506,16096,3616,880,33857,4125,0,29732,11713,1108,630,4653,3448,13923,1501,1028,4139,1451,1418,4097,4151,1472,576,100,1908,0.4668,9493,7030,17087,2739,3488,3802,4025,24239,7968,5013,1236,2351,1833,363,997,4006,2242,13028,73,18452,956,1872,3247,18452,3782,4371,8890,6992,11888,14610,3628,45920,82403,87990,86912,9459,8890,14969,2877,2199,41826,4443,13450,15112,2944,5948,7582,60012,,,,,,,,,,75807,25199,38775,594,3801,7128,2011
19113,32601,53906,1975,1188,5582,1062,834,2217,2808,1642,2961,3249,835,213875,105805,108070,36.8,,,,,,,,,1090,86507,55449,29328,93146,6639,1680,836,532,28.4,64129,398,46145,15694,10128,7736,1976,416,0,5566,1148,1100,23000,22333,15478,6886,7724,3393,1998230,4716,5102,3716,3700,4886,4065,3816,4204,4580,8048,9008,11978,7954,4091,3903,2740,621,106800,144800,210100,41323,86507,22378,63824,4854,1708,4118,4535,5563,3167,2134,3243,9789,9577,14285,7663,7492,7456,4189,3137,1983,808,4443,7013,7448,6180,7918,7796,7567,7304,2464,2811,1520,2157,3145,1922,1864,1525,6563,7486,7099,4249,3577,2113,1269,3627,7182,6889,6538,7524,7316,7521,7369,1930,3648,1589,2499,3869,2943,2796,2474,193420,8222,599,3673,16299,1855,2288,2173,1331,14281,0,119527,112552,6975,48342,167869,119527,,,449,157,,,14060,11926,30990,38313,52197,11958,1056,101984,9825,34,92159,18937,14133,641,9368,6095,23445,8927,2861,19064,5608,3455,13826,11130,5208,2924,349,5338,0.4324,12757,4941,37550,9864,12833,10832,11737,59212,14733,9343,4138,6177,2935,968,1401,6322,6001,27942,172,41104,3025,5374,2676,41104,8444,15259,30201,17544,28050,34048,13697,112418,208858,211093,205622,22158,30201,50081,2742,3898,111210,17234,30990,32818,10534,8587,22313,140721,,,,,,,,,,170116,50376,85460,3188,10594,19183,2011
45007,22784,49767,1981,2641,4904,1747,829,1411,2398,1369,3713,1293,360,188488,91366,97122,40.7,,,,,,,,,,72551,40943,21114,84947,12396,890,2441,486,29.7,51886,142,31718,12934,7758,4935,2448,375,0,5176,1205,1205,13348,10702,10505,4323,9888,6080,1863670,5376,5821,4791,4395,4890,4754,5322,3992,1916,7856,6944,6261,5174,2258,2143,658,668,80000,128900,211800,37743,72551,20665,60465,2237,1864,1426,2500,1997,1530,640,12194,6295,8629,4647,5911,5766,7506,3808,2321,2037,982,2773,5080,5478,3795,7964,6502,6671,5922,2403,3725,1441,2600,3403,2419,1707,1152,6011,5871,5856,3708,2164,1482,1287,3002,5265,5710,5863,6813,7068,7281,6175,2759,4236,1545,2918,4528,2884,2435,2261,152535,30054,508,1777,7316,2350,2242,3033,1572,16718,167,88064,78108,9956,60570,148801,88231,,,1884,1415,,,11010,9946,16307,19661,44437,12099,,,,,,24225,2934,159,4860,4743,17289,3179,1220,15889,4916,2863,11175,5168,2485,4162,79,5677,0.4241,8758,2212,40004,9737,8083,10713,10322,45584,8920,26356,2192,3398,2034,2677,2931,7704,4287,25223,13,21415,2262,4467,1226,21415,7239,15331,21399,12724,22172,28017,12218,98710,186153,187060,182789,27496,21399,36578,,,,11494,16307,34200,8451,5915,16633,128003,,,,,,,,,,151567,40500,78247,5474,11063,15689,2011
39007,12818,26565,1959,1520,2764,883,730,903,1334,1057,1352,469,322,101345,51097,50248,41.2,,,,,,,,,,39383,38204,19362,46067,6684,665,294,464,32.1,28049,225,16595,6800,3301,2008,997,107,189,3499,1075,893,6160,5629,4629,2474,3060,2736,939290,4260,3871,2117,3330,2441,2223,2119,2200,2631,2932,3787,3287,1835,1470,586,294,625,76000,110400,164100,18768,39383,11334,35148,476,2020,1163,1356,861,785,660,3598,2095,2106,14299,3276,3663,3093,2164,1184,658,690,1694,2913,2751,2805,3809,3687,4362,4070,1161,1774,698,1375,2062,1248,1011,949,2767,2915,3454,2087,1046,403,426,1692,2712,2702,3674,2647,3736,3819,4160,1250,1896,893,1436,2050,1398,1003,2082,94746,4567,114,577,4589,848,1500,2576,1019,8427,0,46059,40389,5670,33963,80022,46059,,,,,,,7245,6627,6816,6993,23419,6291,,,,,,,,623,2334,3383,8923,1673,261,9221,1557,1401,5484,2232,2694,603,22,2237,0.4393,2849,3428,32519,8350,5123,4602,5921,23165,3839,9927,996,1290,641,351,1876,7348,2552,15054,60,10257,1051,3628,741,10257,5046,9235,8895,6956,13359,13871,6288,53928,97347,,98008,20630,8895,18022,,,,5092,6816,27726,4732,2003,8198,70133,,,,,,,,,,82177,22510,39358,973,6860,12303,2011
37157,11686,26498,1976,1650,2329,1143,985,435,549,800,1330,1235,463,93329,45343,47986,43.4,,,,,,,,,,38184,35816,19215,43741,5557,1196,1138,446,33,27265,0,16053,5348,2721,1969,677,75,0,2627,934,407,5891,4189,3620,2048,4748,4527,852760,3108,3378,3029,3266,3081,2632,2886,2276,1248,3506,3193,2960,2031,666,714,210,606,63900,103300,158500,19481,38184,10919,31224,325,1221,360,1258,187,369,478,8319,1505,3197,4143,2350,2683,3977,1769,705,644,426,1425,1741,2835,3356,2545,4650,3154,3442,1191,1862,731,1640,1638,1712,500,367,1904,2325,3432,1820,1034,687,757,821,2350,3045,3187,3244,3786,3588,3707,1356,1913,1085,1897,1722,1790,1294,1242,69754,16508,445,67,3427,1421,975,1265,458,9385,0,42876,36985,5891,32795,75671,42876,,,1521,1238,,,5421,5222,,6994,20260,5526,,,,,,,,595,2094,2576,8799,1491,215,8728,1960,1293,4198,2544,1706,786,20,3213,0.4164,,1355,,5667,4277,6067,4907,21937,4218,,1038,988,118,964,2493,5303,3395,14299,0,9545,643,1413,3098,9545,3977,9101,8217,6145,13356,13216,6986,50952,92224,,90879,13927,8217,,,,,5593,6731,20095,4683,1868,7834,66570,,,,,,,,,,76658,17241,40890,3298,6428,8801,2011
26155,7149,20184,1967,392,1771,509,425,354,1014,367,874,589,693,69841,34223,35618,40,,,,,,,,,,27333,47775,25050,30224,2891,307,242,531,28.8,20345,50,13802,4143,2681,1688,880,49,64,1462,663,663,3886,2087,2312,1756,3607,2813,758380,2256,981,1623,1852,1962,1196,1083,1658,1649,2430,3075,3749,1652,894,718,555,634,73100,106900,161300,15018,27333,6988,23856,709,503,721,934,527,261,410,2303,725,2068,6875,1808,2697,2396,1581,984,288,257,1380,1746,1948,2542,1800,2645,2785,2737,694,1228,858,817,1250,721,600,461,2041,2083,2447,1532,888,417,984,964,1735,2058,2187,2144,2715,2856,2739,1127,1012,986,776,1163,1232,876,656,,,,,4268,1044,1552,1936,889,6789,34,33134,29148,3986,22490,55658,33168,,,,,,,5350,4525,4469,5825,16585,3010,,,,,,,,786,1763,1615,6998,1248,208,4916,2694,1713,3265,1718,1766,458,26,2108,0.4542,2270,766,18741,4190,3814,3818,3930,18100,3756,4227,1052,1089,402,74,555,4057,2860,10089,73,8128,495,1475,158,8128,2509,5295,7077,6139,9123,10448,4179,36698,68486,,67283,9953,7077,17387,,,,5043,4469,16906,4139,1712,8205,47094,,,,,,,,,,56369,14161,31477,470,3181,6817,2011
33013,17140,40395,1974,871,2473,1157,749,1340,1767,1865,1570,1031,699,146579,72767,73812,41.8,,,,,,,,,225,57535,66221,30540,63772,6237,331,299,776,28.3,44013,378,31903,9302,7430,4772,1939,499,220,1872,468,468,9813,8222,9072,4810,10920,5973,1893100,2188,2477,2199,2513,2627,2734,3019,1913,1708,4400,6631,10146,6015,3633,2879,2453,868,176400,230400,296500,32798,57535,13522,44693,2666,2348,3042,1902,1751,3013,900,3457,3515,5856,15889,4008,5155,4062,3042,2086,510,1367,2339,4244,3888,4770,5508,5856,6406,5137,2011,3337,1561,1832,1962,1476,1475,735,3600,3688,4789,2835,2148,709,1247,2102,4017,4174,4578,5224,5966,6524,6204,1747,2778,1161,2124,2356,2135,1438,2268,139465,1437,145,2575,7085,3212,3013,3553,2167,10717,38,80897,75885,5012,38484,119419,80935,,,,,,,11714,10156,22214,28577,31179,7065,225,67046,5126,0,61920,13946,4393,808,4009,4960,20576,5460,1241,7503,3102,6953,8880,7127,2416,2850,640,4059,0.3975,12131,6603,27573,5132,7258,6789,7735,35670,8357,8305,2040,4645,2975,509,1183,6980,4415,22747,51,32783,476,2373,2822,32783,6680,7739,17678,11005,16957,24195,9951,82369,140001,145837,142588,11913,17678,32669,2198,4073,74669,11849,22214,23602,5825,9203,14995,102892,,,,,,,,,,121277,31600,68167,792,6477,13188,2011
34037,14285,40461,1971,583,3502,717,585,705,185,1126,850,459,270,148517,74340,74177,42.3,,,,,,,,,958,54746,83839,36454,62267,7521,1275,779,986,40.3,45764,325,36362,9029,7420,3841,3299,280,0,1609,584,584,6641,6727,6452,2470,6527,7863,2711170,1325,1829,1313,2220,1438,2053,1075,2304,1846,3398,5458,8858,6646,5772,4630,4581,1149,217400,284200,385300,33477,54746,8982,49033,3275,1910,1961,2308,1706,628,836,610,3143,3926,8147,4121,4470,5855,3824,2203,842,667,2535,3181,3933,4704,5252,6525,7152,6021,1757,2794,1725,1282,2524,1030,1032,911,3337,4368,5171,3253,1694,852,550,2214,3417,3734,4424,6864,6552,6958,6096,1620,3108,1286,1993,2149,1542,2163,832,139545,3158,12,3018,4545,2408,3410,12658,6701,10945,0,84514,74636,9878,34472,118986,84514,,,,,947,233,12370,10195,23658,29982,34399,4657,,,,,,9158,831,738,5932,5474,16627,5894,2136,7618,3208,3022,9231,8614,3877,2265,204,4928,0.3937,11150,2139,31729,2046,7896,8557,8831,38641,7011,5606,1821,5455,2487,282,952,7946,5306,24249,0,29042,1008,1682,4568,29042,8125,5840,19541,12088,13737,23492,10907,84092,147009,147248,144991,8595,19541,30418,,,,8771,23658,29423,7340,8544,14307,102561,,,,,,,,,,121195,33627,70140,1749,5836,8532,2011
51161,11565,26366,1976,459,1503,626,186,1321,1119,1041,568,708,489,92740,44230,48510,43.5,,,,,,,,,,37931,61615,30483,40115,2184,,,599,29.4,29911,517,20327,5539,4137,2893,1046,198,0,1402,367,367,7056,8085,8961,4678,4800,1414,928240,1808,1146,1317,1449,1376,2531,1609,1682,2080,3410,4253,6331,3578,2472,1322,1567,759,144100,195900,277000,21475,37931,8020,32310,1561,391,276,971,2823,304,870,609,2212,2432,1461,2631,2213,3318,1985,1221,416,394,1216,2191,2101,3087,3367,3450,3309,3498,1367,1633,699,1606,1724,1197,1164,443,2128,2489,3122,1856,899,671,587,1203,2472,2445,2625,3731,3602,3774,3460,1985,1556,568,1938,2384,1796,1793,1426,82580,5679,72,2662,4562,742,1219,484,745,8358,141,48582,45708,2874,27219,75942,48723,,,,,,,6217,6101,13676,17769,19742,4258,,,,,,,,59,2109,2450,11073,3728,897,4685,2427,3082,7511,3751,2397,1539,,3695,0.3907,6873,1984,18882,2883,3943,5472,5453,23108,4737,5575,1033,3591,1469,316,424,4287,2137,13257,,18829,311,1016,1622,18829,3410,4137,13798,5534,10305,15234,7681,49653,90928,,89711,7943,13798,21385,,,,6900,13676,15683,5889,4866,8596,66391,,,,,,,,,,76839,17212,44442,1376,5456,7940,2011
42019,24510,48776,1976,1582,3773,1063,1479,1368,931,2669,1982,1091,1155,184848,90927,93921,41.6,,,,,,,,,298,73286,54627,30542,78386,5100,432,935,558,29.6,56193,366,36389,12576,8843,5832,2619,102,290,3733,540,422,11857,13008,10182,5939,9834,8828,2199750,3146,4093,3269,2910,3946,3905,3575,3800,3826,7424,7261,9834,5525,3612,3638,3522,715,109400,171500,262200,40071,73286,17093,52498,6191,2068,2413,1986,1840,861,2626,7903,3899,6745,11802,5112,5649,5926,4245,2881,961,1790,3030,4696,4838,5606,6169,7104,7811,7380,2429,3096,1477,2374,3021,2221,2022,1089,5213,4945,6128,3412,2847,902,1723,2869,4571,4830,6004,6187,7351,7477,7422,2192,3325,2588,1840,3433,2997,2923,2742,178447,2746,160,2176,8677,2755,3660,4742,1656,15786,68,97267,90174,7093,51894,149229,97335,,,,,,,14583,12592,27821,35557,40630,7243,298,80504,6076,0,74428,19101,3355,1507,6134,6396,20019,4887,1766,13689,4759,3336,10947,8552,4748,3434,242,3541,0.448,11968,5478,45777,7262,8453,9261,10878,47356,11174,8645,2393,5564,3165,283,1540,10729,4146,27820,204,31229,1686,4372,2090,31229,8080,12158,24417,14290,20877,32700,11796,98488,179677,183296,179208,15368,24417,33004,2144,4364,87985,11208,27821,40345,7785,8982,14011,127215,,,,,,,,,,151875,41824,82967,2119,9937,14520,2011
23011,18579,33229,1973,1023,3629,1960,1777,1121,1698,1306,1586,780,372,121935,59267,62668,43.9,,,,,,,,,180,51808,44259,23963,61203,9395,1520,312,617,35.7,36556,136,23341,6591,4239,3131,810,0,298,2352,492,492,8613,9442,7401,3497,6369,3063,1306580,2909,3427,3372,5100,2947,3142,2683,2625,1844,4456,5474,6869,3284,1577,1456,643,687,103500,153400,208300,26578,51808,15252,40965,938,4031,3225,2308,1757,619,525,6835,3895,3808,14770,3056,3098,3855,2268,1653,876,394,2358,3032,3292,3217,4149,4522,5571,4202,1484,3398,1009,1945,1888,1649,1407,944,2734,3208,3916,2527,1501,1002,800,1853,3316,3376,3372,4337,5147,5484,5641,1677,2074,1194,2124,1985,2158,1914,1328,117213,590,1249,421,7479,1169,1671,3017,1180,10572,98,65906,59406,6500,34309,100313,66004,,,,,,,9473,8900,14206,18471,24662,6255,57,52966,5615,80,47351,13119,4514,1218,4077,3302,15921,2889,812,4586,2893,6226,8564,4845,2237,1836,106,2134,0.4146,8531,3383,30480,10592,4661,6242,6147,26021,4927,7161,1501,3306,2504,252,638,7494,3482,19177,52,20754,1040,2928,746,20754,6964,6079,14485,11124,18223,20554,7969,67291,118615,120557,118948,14207,14485,26458,1800,1799,57952,7758,14206,25480,6653,6609,12047,86836,,,,,,,,,,102068,25793,54844,1467,5881,13608,2011
55109,9504,21501,1990,330,1250,708,734,187,979,1399,696,313,125,84922,42210,42712,36.6,,,,,,,,,,31005,61811,28651,34076,3071,,,688,28.4,24284,161,18172,7099,5086,4362,559,30,135,2013,417,417,4508,4448,4247,3021,4447,5744,1178895,1566,1164,1440,1176,1084,1134,1633,1878,1479,2150,4192,5401,2625,1870,926,1287,827,138000,191800,274300,17430,31005,6721,23515,4048,713,920,420,973,1978,147,1362,2723,6466,3752,2875,3343,3459,1767,946,473,292,1134,2637,3249,3191,3197,3264,3357,2741,887,1412,877,984,594,594,767,170,2749,3330,3541,1802,931,216,510,1087,2572,2957,2830,3393,3266,3345,3253,941,1204,677,631,1151,801,456,1069,81396,629,653,664,4658,1145,2107,2989,1130,5387,0,46360,43479,2881,17732,64092,46360,,,,,,,6555,5002,11866,14418,22866,4686,,,,,,9041,496,920,2412,3014,8726,2489,693,7897,1526,1753,5519,4566,2946,1018,26,2375,0.4112,4737,877,15899,2211,4002,5455,5165,23216,3562,3578,1432,2144,915,67,751,3868,2484,11661,76,15710,728,1692,399,15710,4130,7163,11375,5101,9014,12572,5352,47696,84194,83756,80974,8603,11375,20387,,,,8251,11866,14763,3738,3585,8398,56467,,,,,,,,,,65625,19822,35806,556,2445,6852,2011
42089,13553,43974,1984,583,4599,1220,1082,445,1071,306,1626,522,58,169882,83481,86401,40.2,,,,,,,,,,57527,51875,22444,80605,23078,1348,989,695,42.9,46015,267,33160,10056,6035,4002,1969,64,0,4021,1295,1230,6561,8221,6629,3933,7630,4381,2691365,4300,1862,4718,2962,2319,2769,2146,2432,4000,4581,7218,8109,4214,2686,2366,845,872,138000,191800,263900,33008,57527,11512,65641,3103,3077,1539,1300,837,798,414,3896,5033,11270,8749,4220,5292,6328,4058,3348,1257,797,3772,3489,4082,5202,5289,8076,6454,5435,2629,2680,2048,1714,3550,1609,1368,784,3868,5868,5755,3904,3219,1399,1392,2922,3746,3875,6853,5848,7169,7227,5314,1514,4170,1875,2229,2712,1924,1669,1949,134798,22535,0,3319,7093,1741,3087,5179,11377,10688,1,86881,72208,14673,49371,136253,86882,,,2249,561,1559,1022,10483,9282,,18893,39293,8815,,,,,,14295,250,337,7797,4097,17666,4269,1811,7819,2218,3694,9352,5927,3911,3310,502,3689,0.4051,,3240,,9228,8235,9865,10734,48654,13478,,1768,2924,1932,639,1299,10759,5953,25274,307,22639,1103,2989,8539,22639,6928,10770,17015,14856,14499,24870,11480,89052,166425,168626,165995,24589,17015,,,,,11238,14762,36571,5978,6502,18597,112483,,,,,,,,,,138551,46026,71004,4284,7923,7255,2011
28089,11695,24620,1994,522,2531,1123,364,553,696,1117,1310,1129,104,96941,46493,50448,36.7,,,,,,,,,,36315,52898,29071,39084,2769,,,657,31,26866,416,15104,,,,,,,,,,4936,7925,9418,5190,6613,1491,988350,3312,1693,1947,1567,1420,1641,1932,1303,2364,2671,3443,4679,2453,1991,1261,2638,760,142400,204300,286900,17788,36315,9449,28957,532,509,1191,3605,1260,427,669,1869,7744,4047,368,3367,3881,3446,2421,1363,269,453,1782,3320,3239,3134,2780,3530,3564,3528,608,1396,450,902,1506,934,46,574,3278,3941,3408,1843,1525,909,525,1146,3738,2726,4312,3663,3731,3720,3163,1288,1603,619,1430,917,721,507,1735,55084,37237,0,2152,3039,1434,718,831,641,6499,279,48514,45176,3338,26030,74823,48793,,,2161,1629,,,4400,3788,,25707,25585,8148,,,,,,,,427,3170,2369,12531,3916,1204,4090,2210,3669,4317,4628,1394,1251,81,2079,0.4808,,1666,,3917,6066,6144,5426,27619,4449,,1108,3569,2682,340,1047,2041,1839,12626,155,22181,649,2532,2763,22181,1878,3163,11977,5977,12428,13833,5443,53043,95157,,93353,13909,11977,,,,,4697,18039,8709,3057,7104,9415,63384,,,,,,,,,,75620,24365,38621,928,5051,6584,2011
18095,18090,31623,1963,1311,3718,1137,1377,775,1451,1823,1682,852,544,131235,65296,65939,39.2,,,,,,,,,,49713,42129,20836,58920,9207,2009,1432,491,32.1,35043,72,22675,8942,4978,2896,1865,178,39,3964,816,638,8150,7340,5601,2497,4981,4744,1214475,5071,3326,3538,2967,4071,2336,2654,2195,2547,5464,6185,4556,2113,1200,810,680,634,63000,93800,138800,22531,49713,14670,44991,1654,3609,1483,1632,1222,737,721,2871,1613,4179,14088,3723,4399,4475,2610,2076,538,1191,2959,3707,4358,4652,4397,4506,4639,3840,1523,2806,1362,1374,2489,1436,1204,1032,4253,4091,3771,2511,1991,1113,875,2313,3436,3907,3996,3763,4846,4586,3766,2071,3000,973,1984,2574,1927,1941,2251,116243,8315,202,326,6471,1243,2279,2454,1119,13390,38,59997,51907,8090,44843,104878,60035,,,292,382,,,8326,7449,11245,13300,29833,8108,,,,,,11609,7148,433,4964,3888,12174,2917,764,6546,2858,1792,6773,4685,2882,1231,186,2218,0.4348,4723,6808,35646,7921,6549,5900,7299,30693,6721,10840,929,1905,1069,571,1240,7381,4219,17314,76,14584,1211,4916,1971,14584,4379,7981,14131,10832,17003,19130,6446,67799,124104,130071,126635,24264,14131,25892,,,,7970,11245,31222,4679,3248,13243,88346,,,,,,,,,,106523,32049,48710,1439,8180,15846,2011
