geo_id,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,civilian_labor_force,employed_pop,unemployed_pop,not_in_labor_force,pop_16_over,pop_in_labor_force,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
08013,48953,72790,1981,1645,16259,4117,3187,3364,4388,4439,5389,2869,1447,305318,153777,151541,35.7,240847,2749,14208,41361,566,248,5320,263957,8418,121743,66989,37614,128106,6363,1210,780,1021,36.3,74639,3077,54425,18720,14278,7698,6272,308,0,4442,783,703,26140,24285,21380,8290,16688,7727,3209390,8921,5423,4508,5320,4481,3980,4871,4929,4872,7486,11600,13520,11692,9080,11095,9965,1108,240800,364100,535800,58893,121743,47104,78886,8328,1996,5395,7982,8634,6938,6955,2992,1535,16742,9705,8590,8939,9521,5293,6919,3063,4177,10210,11076,10031,11703,9336,10585,10223,11028,3837,4295,3038,2555,3926,2843,1466,1123,7334,7942,9802,4904,7008,2949,4329,7981,9641,9212,10596,10101,10511,11308,10277,4516,4439,3522,3404,3139,3452,2189,2985,270200,3354,1174,14208,17836,3070,5143,5339,2245,15264,47,175880,164525,11355,74419,250346,175927,333,575,,,2077,1202,17899,16805,60880,97408,62325,12502,8238,115954,10767,62,105187,37495,29636,1840,18148,7797,38400,7815,6743,16170,9364,4189,14959,32463,3005,3632,472,6180,0.4763,52777,9793,25875,7244,14472,15227,13343,97878,36521,10769,1630,13167,12060,1702,411,4440,6558,39968,140,89352,3588,6755,20886,89352,10056,10135,31015,23967,37831,51453,19524,162715,295728,302247,296546,42978,31015,46056,8419,17855,160819,10919,60880,22201,8011,34005,27126,196357,8213,7584,22657,142964,,,,,,253190,90411,124394,1948,7491,26078,2012
08059,77325,144132,1977,2901,16868,5498,4208,5293,7336,8042,9345,5644,1779,545358,271049,274309,40.8,431527,6060,13188,81279,3156,308,9771,464079,7657,221457,67512,35249,230850,9393,2617,899,888,29.9,154543,1618,116126,33500,24428,15773,7224,1103,328,9072,1857,1711,29882,39653,43926,17780,39704,26433,7001480,11513,7988,7629,9404,6892,11775,8966,10530,8940,16641,21551,31455,22896,15726,15443,14108,986,201400,262400,366900,111693,221457,66914,152495,19450,2235,7344,11182,16112,12681,6264,3087,1448,23375,8301,14754,17271,17377,10800,6881,4718,4206,8839,18087,17483,17614,18707,20079,22495,19447,9093,10408,5999,6648,7474,6224,3385,3060,14030,16176,16110,10351,5792,3064,3783,8866,16544,16596,17207,18505,21191,23830,23399,9157,8404,6552,8045,8125,6424,6303,5855,495398,6650,5189,13596,20655,10117,13759,11203,4233,38479,58,309298,287067,22231,132640,441996,309356,596,796,,,4504,2996,36159,34485,101950,131273,116869,27010,6913,243756,25065,373,218691,62555,19040,4789,31168,20281,58997,20907,7804,21711,13275,16681,29144,42286,11563,8461,828,15753,0.4332,56485,8686,80824,15713,26499,26895,28434,133579,28681,24191,6897,22405,13203,1328,3338,18324,16027,81522,532,128041,3556,9957,17654,128041,22486,20741,68615,47184,65469,92951,37327,308246,534953,540963,528762,49104,68615,118890,4635,19434,281483,31953,101950,67693,23528,42264,63409,382340,23876,15436,25359,262049,81279,,,,,449640,125837,236078,5865,19840,56213,2012
48085,79552,215024,1995,3928,16915,7596,5968,8436,9845,15825,16567,8708,3506,834642,410881,423761,35.7,514600,74016,97360,125485,3066,2448,17463,709157,4807,294576,81364,37072,310927,16351,8875,1576,896,26.1,197282,3038,152276,71079,56748,33892,21808,381,667,14331,3133,3048,52052,51110,54293,27971,64085,43810,10847105,12116,5960,8254,7761,9956,11304,11992,10017,9827,20605,28636,38755,37285,23807,29102,29199,1052,153400,206700,290400,178661,294576,97294,217236,7792,1478,4391,17830,25029,13632,17109,6260,9348,106002,2336,29760,30851,38392,19661,10352,4598,3945,13581,24544,29335,34189,34715,33806,30062,24880,7119,8585,6542,7265,8627,4822,2781,2469,27918,34479,31959,18752,9332,3870,4036,13969,25899,31549,37042,36080,33806,29760,25542,6968,12482,7628,9464,8410,5883,4806,4127,612519,75659,3852,98336,27167,13802,19699,24796,6485,31584,386,451887,431458,20429,175496,627769,452273,6860,3581,5059,2423,7011,3049,43364,30872,172254,237284,231772,32623,1719,377702,28945,1567,348757,73585,33729,3469,32731,19094,87874,51708,16251,43311,19691,9841,50661,70989,13947,11891,1010,14392,0.4288,93236,4222,81573,12211,50936,56152,50866,242448,43606,35582,7556,33652,24342,3553,2419,12956,19974,104452,592,224219,4966,8084,80754,224219,22494,24083,107727,52935,85021,142336,44743,466363,830115,823367,801639,66813,107727,156542,3802,33374,424550,40763,172254,69609,27319,72911,88460,539187,33501,31281,33073,391176,125485,776964,586477,82870,33487,641283,167500,381117,9305,16663,55030,2012
25013,62620,113708,1957,4139,19679,5509,3765,5907,8932,5950,6514,3238,2825,465923,224465,241458,38.8,309377,36540,10136,102369,145,1082,6274,363554,4124,176328,48865,25626,191733,15405,2763,1448,685,33.1,109870,532,75497,32733,15132,9619,3852,875,786,17601,2698,1754,30052,34804,35217,13577,24018,9502,4374570,17779,12878,10908,9891,7140,8283,8418,7926,6154,13250,17886,20833,12671,8122,7765,6424,778,148800,194200,268100,73329,176328,66458,106272,8047,25330,14929,12651,6706,7940,7706,2152,1027,11321,59666,13952,14941,16020,10161,8265,3454,3617,10442,13957,13186,12016,14500,15572,17186,15039,5616,7654,3434,5872,7056,5889,3203,3433,13207,12570,16823,9676,7377,3820,4042,9473,14706,13978,12271,16617,17275,17930,16526,6567,7651,4389,6591,8533,5501,6881,9054,365362,39992,1369,10136,21861,4744,5382,6710,3238,31952,402,230625,205210,25415,140325,371352,231027,703,243,2507,1874,4814,2983,24330,23213,48933,66460,107350,43660,3953,183506,16485,22,167021,31512,23372,773,19409,10059,56581,14438,3186,24628,9246,10426,25347,15964,9786,5367,542,7529,0.472,29552,13853,95000,42613,21188,26499,28505,125126,30522,46916,5126,8549,6786,2815,5247,19202,13342,61067,412,68047,7983,24801,21972,68047,17113,25780,51613,42657,67359,57376,19263,238247,452714,462425,451416,86885,51613,87682,5634,6819,201663,26434,48933,81370,20458,20819,40790,308083,10126,9948,27600,194844,,,,,,378410,136844,160792,11056,23253,39807,2012
37067,50919,90508,1979,4308,14407,4787,2932,5261,6241,5795,5784,4449,1599,358137,170838,187299,37.6,208648,92621,6870,44267,489,284,4958,313870,2314,141427,42489,25865,158649,17222,5630,2260,568,31.7,85864,794,60251,27757,14833,7968,6479,348,38,12924,2341,2284,27574,33654,24716,10310,17667,3898,3084085,11268,10841,10426,9870,8650,8032,7611,7174,5889,10465,12947,13809,10560,4523,4033,5329,695,106800,153800,224100,62400,141427,55563,108914,6128,2094,5981,9265,13530,3975,3008,5754,1597,27241,10324,12045,12100,12955,7127,5563,1929,2917,6378,10738,11306,9798,13086,11925,12064,11296,3595,5285,3686,4120,4603,3652,2729,1941,11583,11511,11846,6730,5750,3289,2731,7476,11841,12315,10931,13110,13251,13256,12070,4612,6705,4467,4498,5616,5126,4453,4132,243690,94062,489,6965,15158,2535,2928,3182,2716,27600,56,178208,157144,21064,103592,281856,178264,,,5588,4759,1840,474,15658,14490,50546,65072,85897,28141,2286,141076,12135,28,128941,30080,23477,510,14991,8670,46625,9995,3223,18145,7015,4976,15174,16256,7857,3707,445,7392,0.5039,26775,9988,61356,20941,18567,19103,18277,91182,21091,32681,2577,8863,5977,2838,3309,11901,8700,44165,227,61556,4961,11528,22638,61556,11154,19938,34649,29847,51742,50972,19793,187184,348331,354216,345287,74774,34649,64849,2383,6670,154593,15481,50546,53337,13094,16762,36274,236207,5463,5898,18743,147923,,,,,,286097,99139,132105,8579,15735,27827,2012
72127,60931,91525,1967,23019,16629,4538,3222,4080,4493,5265,5565,2452,2151,382299,175612,206687,39.6,4524,645,571,375829,55,238,437,6470,12472,152456,22150,16333,192962,40506,8364,4155,416,35.3,81042,2011,43018,24024,7404,3909,3275,220,0,16620,2693,2084,14022,23580,24103,6606,26833,7217,3409005,43709,13191,14626,11741,9015,7685,7217,7501,5244,6782,7391,7618,4041,1580,2586,2529,512,114800,163800,253900,44097,152456,71414,69360,25669,8786,12881,19324,17561,9308,27912,2077,0,13552,11236,10359,12644,10056,7532,5166,2709,3004,7562,12044,11638,11797,10087,11687,11384,9885,4124,6570,3105,5862,5857,6184,2990,3366,10242,10289,11723,7397,5149,2942,2452,9025,13492,13281,12723,12016,13525,13790,13231,5716,7846,5717,6782,7543,7627,5747,8432,248061,62887,2019,3773,8842,2346,4496,8693,2588,24343,0,167725,140665,27060,144634,312359,167725,,,3936,3942,22511,20321,,,,74201,80242,45387,6609,109582,14406,2911,95176,,,209,14603,8649,30090,11259,4980,6217,10192,10947,15325,18283,4902,5009,524,2280,0.5962,,7529,,42829,18726,17658,19369,103889,29934,,3604,8732,5815,6144,3546,8624,7185,43650,336,51852,13251,36735,,51852,11462,7822,38875,30654,68901,36419,8121,194836,376313,,371349,150338,38875,,6694,5083,137540,21090,59285,50699,5420,19758,31535,264048,6842,11281,11973,132457,,,,,,316986,129786,99163,10581,22110,44603,2012
06017,18072,47486,1980,1142,4640,858,1377,1803,2120,2210,2619,886,170,180561,90551,90010,44.7,143665,1294,8152,22083,682,75,4610,158478,819,65558,69973,33740,88109,22551,2272,1345,945,30.9,47733,777,34327,9892,7376,4955,2234,135,52,2516,375,375,10753,11474,8668,3004,8339,6910,2074495,1722,2887,2291,2267,2690,3004,3178,3034,2416,4195,7990,8726,5972,5338,4977,4871,1093,231000,335700,463900,37880,65558,17825,72181,1720,1882,3071,3286,1277,1162,414,3065,608,15042,2702,4211,5904,6104,4189,2383,1038,839,3899,3869,4357,3445,6458,6848,8090,7364,3071,4180,2716,2715,3247,2196,1533,1895,3860,5523,5526,3864,1781,1267,1064,2375,4055,4291,3685,6953,7184,8261,7776,2696,4028,2669,3132,3386,2029,2853,1752,155511,1370,991,8152,7722,2763,3396,5281,2771,16225,54,93088,82213,10875,54751,147893,93142,,,,,1087,919,12391,12920,26626,30073,39181,8259,535,69956,8716,250,61240,,,1115,9431,6007,16696,7703,1833,5924,3851,5524,11148,9435,2491,1055,231,6468,0.4248,13959,1783,25856,4594,8955,9484,10483,45576,10886,8730,3439,5581,3078,973,2200,6192,8090,29553,228,33536,1218,2811,6653,33536,6803,6688,20489,14697,14222,25907,16150,96611,179042,,176357,15326,20489,51563,1738,6492,80849,14541,26626,23455,11814,8915,25208,126734,,,,,,,,,,149433,38432,82304,2368,5861,19009,2012
08035,23905,81139,1997,1246,3647,1371,1753,1044,2621,3091,2787,1791,462,298215,148183,150032,37.5,252421,3539,12212,23721,808,180,5181,274494,2527,105044,95324,42112,109115,4071,1653,1310,1125,27.2,85231,1771,72209,23681,21939,13524,7670,295,450,1742,680,615,17108,18805,20148,8963,19071,15662,3732345,3640,1545,1694,1722,2545,2689,2233,3757,3239,6074,9989,16033,15311,9469,11513,13591,1209,248400,329200,444300,69301,105044,19813,85011,5583,314,2008,5579,3882,3524,2809,405,1559,40294,1184,10499,14574,12551,7373,3525,1652,958,3395,6372,9251,11919,13226,12688,11763,9547,2711,4122,2783,2074,3298,1727,1203,972,9329,11587,14074,6977,3189,1286,1714,2797,6866,10078,12550,13694,13048,11875,9323,2482,5720,2336,2563,3761,2118,1453,1212,271346,3688,858,12212,10697,5078,6021,7365,2790,14385,283,161019,152564,8455,59150,220452,161302,876,402,,,1473,455,21396,15124,69910,96273,86964,10277,818,128819,11172,904,117647,30523,9387,1643,11579,8776,32506,17078,7810,11400,6144,6452,15997,23652,5041,4486,219,6870,0.4065,36272,626,26655,3349,21163,20189,20552,90989,12247,4538,3694,16879,8698,182,680,3710,6988,40831,281,79496,1212,2262,9472,79496,7393,7588,39949,18138,22395,52979,20538,167235,296854,294175,286013,13900,39949,55360,1666,14906,149630,15803,69910,23650,9519,27831,30038,192735,,,,,,,,,,225601,49562,144414,1361,5222,22303,2012
35001,100044,164736,1980,6452,24641,10394,5532,6943,11004,10214,12104,8551,2945,673460,331013,342447,36.3,274717,17321,14266,326098,27506,1671,11616,347362,5393,264780,46190,25651,285872,21092,7544,2606,671,31,166000,1074,113741,53564,30839,16807,11289,1917,826,22725,4831,4324,40479,66403,64223,21406,40358,11416,6192340,24632,15933,16123,15018,15519,16934,13473,12433,9954,19230,26895,30447,19240,10449,10603,7897,772,129500,181600,259900,111209,264780,98780,183253,14500,5208,15533,11662,15934,7703,16166,15581,916,48891,9696,22657,23929,21369,13209,9132,3669,4597,17314,26439,24383,21286,20342,21648,23087,18971,8678,11934,6494,7009,9151,6375,4638,4702,21944,21867,21372,12153,8567,4481,6922,13802,25331,24073,20780,21192,22231,23943,23561,9148,11357,6911,8366,11263,9207,6923,7053,461846,19864,31065,14832,23991,4805,4049,5547,3349,48630,2353,335540,307066,28474,195039,532932,337893,763,620,1307,1346,19275,13670,20999,22714,78343,114043,158500,48929,4824,275556,31756,66,243800,47346,59293,3607,32480,20739,81936,16174,5002,17823,14908,22041,33709,41134,10230,7283,1843,15017,0.4645,64548,11270,109050,42969,36700,33369,35034,187251,52780,52352,6470,14575,12985,4233,5637,20616,19802,84318,1052,121742,6183,18318,46947,121742,28097,25989,71439,59799,98230,98358,34857,358384,663258,665304,647878,121579,71439,142183,5969,12441,305697,37340,78343,89863,22853,44413,81990,446476,8854,8896,31221,293256,326098,,,,,540322,187889,238467,9018,23629,72064,2012
06113,27213,44355,1979,1445,10286,4369,2691,3806,4485,3180,3353,2026,244,204118,100050,104068,31.4,99667,4993,27516,63340,808,484,6670,140778,3918,71568,50594,26839,75265,3697,908,338,934,35.2,35683,767,25818,13171,9949,6077,3151,539,182,3222,933,911,16772,13416,11206,5547,8721,3399,1771895,4628,4217,4495,3411,3892,4194,4588,3223,2717,4703,5081,8915,6290,3637,4189,3388,1011,188100,280800,455400,32553,71568,35885,44163,4922,2816,4727,5558,3475,2660,3722,2849,121,13763,3398,5711,6524,5797,4075,4799,4594,2963,7190,7605,6438,5539,6654,6585,5969,5528,1102,2922,1647,1635,2646,1752,1154,1221,5876,5306,6659,3833,5513,4389,3178,7766,6481,6640,6173,6014,6455,6409,5932,1716,3378,1063,3424,2703,1709,865,2586,136360,5129,1806,28186,12932,1616,2094,2950,1736,11469,261,103028,91843,11185,62687,165976,103289,1236,237,,,3302,2066,6632,6740,23920,37894,43781,8411,3479,68009,9246,77,58763,22868,19578,2731,7500,3816,28837,3854,1375,4536,4829,7082,8940,10882,5190,2271,336,3534,0.4796,20821,8655,24129,7637,9562,10116,10898,75338,31061,17863,1649,3827,4480,1306,1659,4546,4639,22106,122,41417,3017,6180,23445,41417,7567,8638,18697,15524,24055,26983,10816,97540,195808,202258,197912,35278,18697,33212,2468,4378,87780,7835,23920,20545,6616,11865,18761,119945,3710,4686,15945,83402,,,,,,168245,70450,71021,3617,6079,13693,2012
51710,34612,51735,1961,2572,13716,4879,3185,4610,6922,5880,4278,2489,1232,245782,127912,117870,29.6,108758,101459,6627,17623,930,905,8988,228159,5441,86347,42644,24191,95435,9088,3083,1216,783,33,36584,229,27062,18935,9072,4651,3573,767,81,9863,1210,1185,18198,20267,18756,8660,19581,5002,2538800,9531,5082,5655,4309,5349,5260,4821,4988,3914,7851,8887,7336,4998,2989,2676,2701,928,152500,193400,289200,31430,86347,49763,45706,8036,5954,6709,12081,6921,2517,6211,1300,1278,7929,15903,8647,7385,6509,3319,6686,3521,6831,11880,14474,10257,6602,7419,6906,6773,5709,2523,2909,1843,1811,1649,1638,1436,1185,8219,7492,5872,3409,4720,3207,3285,7786,11160,8341,6827,6220,7040,7687,7151,2365,3100,1789,2309,3009,2360,2036,2486,117707,104236,995,6662,9122,2072,3438,2732,1779,14743,23601,114963,100260,14703,61086,199650,138564,394,251,5512,4359,688,347,6920,5955,22951,32648,50852,20547,5210,100825,11888,92,88937,26865,29355,216,10376,7141,22608,5461,1495,7734,5390,9869,13560,11220,4220,970,370,3037,0.4927,15597,25542,39043,16959,11199,10085,9434,69582,27592,18776,1415,3078,2955,991,2201,8392,5788,24820,313,30890,6092,11555,9051,30890,11000,11675,26061,20634,33824,29025,8906,123463,220459,242309,236262,46820,26061,50647,3799,9632,121507,11107,22951,31586,9646,10827,29894,147014,5510,4511,11390,111875,,,,,,201658,88245,72870,7133,8619,22133,2012
13063,29754,57046,1985,2750,13854,4741,3303,3200,4510,3616,3421,2788,694,265888,126170,139718,32.3,38946,171844,13256,35546,222,140,5934,230342,2354,86800,36804,16692,104583,17783,8934,1534,665,37.8,43923,69,31675,25786,11016,4213,6498,248,57,14770,2856,1878,10230,14825,16128,7291,16598,12834,3072620,10357,5950,5666,6391,7296,5688,4600,4068,4185,7131,7964,9266,4068,1959,1711,500,869,50700,83600,119300,30868,86800,42877,64250,4347,1649,4732,13635,8748,2368,890,3894,129,23813,1275,10718,10821,10677,6055,4372,1681,2783,5227,9833,9477,8579,9979,8305,7454,5901,2816,2786,1731,1820,2527,1327,817,484,10887,10390,10511,5762,4860,1133,1631,6950,10350,9792,10843,10552,10135,9617,7357,2968,5052,1649,1839,3318,1851,1077,1194,59452,174489,222,13256,5808,3497,4541,7135,2995,12867,90,130166,108093,22073,67726,197982,130256,758,712,11104,7072,759,320,2961,3240,18002,23509,75821,29164,940,97254,17231,1072,80023,52948,1444,265,12566,7416,18812,5907,2005,8707,5742,5531,14052,8650,14349,4091,345,4263,0.4364,7708,3787,51377,22999,17103,17772,18104,83455,16597,29736,2376,2547,1133,1999,2160,9482,7565,27262,59,23832,4052,6775,25226,23832,10839,20117,31704,21601,37802,28911,9049,141796,260976,262626,252627,76896,31704,54607,1133,2039,105145,12510,18002,44841,10921,5761,31176,161430,,,,,,,,,,201884,88177,71039,8452,6318,25708,2012
49011,17527,79359,1989,1515,4489,1695,1541,2038,2611,2767,3000,1763,565,315809,158534,157275,30.1,269027,3318,6892,27544,1176,58,6023,288265,3450,96886,68931,25464,99677,2791,520,599,759,29.1,74902,532,58738,38069,32789,14305,18152,112,220,5280,340,275,21420,22977,21130,7651,21466,8732,3123530,4113,3006,3394,2727,3148,3156,3329,4200,5345,8358,12451,16805,10667,6869,5342,3976,850,162100,213200,290500,66637,96886,21984,75794,6053,2718,4987,1993,2840,1660,866,2766,2771,26138,2122,15892,15651,15448,7937,5042,1902,2621,5570,10749,12707,11463,9749,8456,8901,8044,3197,2536,2147,2166,3169,2145,1928,1114,14366,15689,13761,7989,3959,1767,1755,6301,11183,12726,11815,8985,9030,8705,8328,3028,2745,2434,2540,3096,2653,2204,2216,284847,3695,2087,6968,16126,3986,4893,4058,1620,18627,1925,151341,145794,5547,66531,219797,153266,,,,,1031,521,15188,12580,43957,55295,106733,13784,2854,130848,15723,64,115125,31712,6241,1499,14001,7501,29104,10320,3296,14950,6700,12988,19192,17188,5219,3836,345,10227,0.384,18515,1532,39031,8524,22876,22973,21991,103251,17620,7195,3023,9105,4658,355,724,5371,7898,31134,118,61793,1527,3423,8259,61793,13449,15687,36242,18623,22345,42228,18663,152347,314312,310669,297837,26264,36242,71461,1858,6700,145456,21222,43957,33307,16162,13909,34077,180159,8879,5678,20823,138756,,,,,,225002,54841,140532,4274,6146,17084,2012
44007,93632,145766,1953,6256,26474,8686,7106,11391,12877,10542,13232,9594,4544,628323,304154,324169,37.1,408994,45928,24504,124239,2301,7427,14784,504084,11638,239398,48098,25755,263940,24542,8300,2202,729,30.6,128696,810,91177,42717,22628,15644,5806,821,357,20089,3384,3164,45264,55270,47671,16594,34200,17964,6922620,23468,17059,13091,13413,11567,12259,11043,11250,10178,17177,23731,27833,18326,10799,9875,8329,845,157300,207500,283200,95558,239398,110702,116580,9711,35594,47429,15118,10682,9253,18300,1124,664,13875,101468,19086,18017,20220,12079,10799,6553,5589,15016,22562,20349,18303,20629,21509,22199,20054,6818,8892,6035,5820,7894,5880,5198,4653,17403,16251,20388,11461,11063,6610,7102,13826,22441,21301,19134,21139,22427,23485,20451,7939,10574,5860,6098,11519,7917,7809,11971,465751,61234,3428,24787,25546,5074,9423,14631,6445,34372,481,332223,298320,33903,177214,509918,332704,1322,894,4107,2274,6289,3678,31763,28358,65509,93063,134905,47649,9873,253547,29546,187,224001,49295,34023,528,28995,15780,81567,20331,4980,36829,13914,12871,36172,28924,10752,6677,1197,9260,0.4715,44089,26712,121834,48451,26579,32994,30484,169951,53692,73517,6903,12414,7546,6527,7293,25482,13307,79472,1045,97784,11257,29901,60065,97784,23759,39371,74011,63395,94569,81367,24301,330206,602402,621900,607845,102191,74011,111911,12014,8087,293126,34715,65509,101121,21191,30123,56005,416860,14497,21076,32503,285039,124239,591834,421486,101517,47957,516958,201279,212684,12078,26990,48180,2012
06077,53395,162366,1980,5919,28120,9083,6770,8120,8475,10068,8960,6729,1718,702612,348986,353626,33,244786,47868,98064,279104,2633,1219,25136,423508,3701,215761,50722,21652,234605,18844,5433,2400,845,35,121799,1149,89083,62811,41746,22719,16455,2116,456,21065,5173,4170,34083,39877,35385,12707,26315,16139,7405765,15710,13717,11201,13372,11450,11241,8146,11324,9930,17553,20747,25060,17857,9469,11782,7202,986,122800,190600,287400,110551,215761,93962,169739,13972,4602,8965,8304,8793,4712,7350,7976,1695,47658,15505,27445,28565,29554,17680,11118,6153,5792,14942,24227,23012,22605,22842,23193,22607,18733,6805,9914,5854,6142,8085,6681,4097,2940,26746,27897,27074,16789,10150,5635,4698,14956,23119,23253,23925,21892,22719,23348,19550,7621,10585,5652,6757,10680,8256,5557,6767,395346,50103,5158,100563,29441,4258,5668,19276,18174,38140,108,321248,269943,51305,201704,523060,321356,5682,5090,3735,2769,14867,8596,19924,18515,55397,67533,201750,50272,2461,237283,35326,91,201957,58551,59299,13782,20462,18092,58147,12298,5729,26382,12770,11768,36930,27759,15945,9879,705,18597,0.4564,25186,15152,109388,31986,45775,44761,48840,208947,43979,92606,6165,10786,6789,9694,7526,20314,19978,81252,419,77626,5022,15563,87954,77626,35230,41027,68373,47687,63991,81550,36060,349950,688873,690815,670820,126610,68373,144841,4897,9081,258150,41647,55397,92752,30150,16799,73044,427418,9926,37450,37187,249069,,648421,388414,168377,74998,535331,182885,255268,14182,20131,43490,2012
