,ZIP,MSE,RMSE,R2
567,32246,13980.378595982947,118.23865102403252,-4.0145884725094465
568,32250,4976.171550036157,70.54198430747576,-0.22572510674709667
569,32254,80.39550507322528,8.966354056874248,0.879798510208741
570,32256,9040.199438390871,95.07996339077373,-5.511475836244412
571,32257,5518.075495296181,74.2837498736849,-0.6284847959229618
572,32258,1807.1835336191896,42.51098132975984,0.20278370665366297
573,32259,2523.02035684532,50.22967605753913,0.15933224911570265
574,32703,26415.732843527003,162.52917536100097,-8.116276245293644
575,32708,395.941469513517,19.898278053980373,0.7877049165823298
576,32712,9004.160748766873,94.89025634261336,-0.7972775341857627
577,32714,149.31356693364503,12.219393067319057,0.8559560412248781
578,32725,3119.1073491698808,55.84896909675129,-0.30591580491853954
579,32738,228.26524054947063,15.108449309888512,0.9172179046031436
580,32746,5782.091986863394,76.04006829865024,-1.2119474154091936
581,32751,3437.8436939305757,58.633127956220925,-3.8052690113611156
582,32765,7170.96833534555,84.68157022248437,-1.3171189824474903
583,32771,1368.8816054183396,36.998400038627885,0.4990431481705444
584,32789,17264.01916220254,131.39261456490826,-20.499401198259704
585,32792,2457.357462752564,49.571740566098384,-0.896596961218856
586,32801,13215.962917041703,114.96070162034374,-65.50264001244815
587,32804,8274.782324113323,90.96583053055319,-6.675061542990225
588,32808,2631.453909562722,51.29769887200324,0.04933977516826071
589,32811,1064.3574338204915,32.624491318953794,0.23105164077614826
590,32817,221.0684795412851,14.868371785144635,0.8265457757267972
591,32818,3474.937540226906,58.94860083349651,-0.9630875080136307
592,32819,27188.51223569682,164.889393945447,-178.7917781934397
593,32821,8263.3448358361,90.90294184368348,-9.314536949126612
594,32822,114.78302225888771,10.713683878988016,0.8859001680926563
595,32824,2060.9981047378556,45.39821697751857,0.1600671858128534
596,32825,293.46580429121286,17.130843653807972,0.863472330461545
597,32826,4729.617495510915,68.77221456017622,-3.7722733710745944
598,32827,171.39072132040323,13.091627909484872,0.6770425620678207
599,32828,1710.04416367267,41.35268024775021,0.19627376086709047
600,32829,463.59212145965506,21.531189504057945,0.6003229069964897
601,32832,30211.892843143032,173.81568641277184,-6.496150538800284
602,32835,1752.626140835642,41.864377946359625,-0.952793501923209
603,32836,337.1429779155945,18.361453589397396,-0.6089425093479732
604,32837,413.8307942218089,20.34283151927993,0.7263426048496489
605,32839,442.553618914311,21.036958404539167,0.06067270320646212
606,32904,3969.101879583417,63.00080856293368,0.11542191228361554
607,32905,1492.316717404964,38.630515365510774,0.204757507451911
608,32907,11479.048103701036,107.14031969198633,-2.3454179965865323
609,32909,498.81127073712037,22.334083163119107,0.872777469418367
610,32927,4614.075015551015,67.9269829710625,-0.24416210742399924
611,32937,11927.474394507906,109.2129772257304,-0.6560257558367166
612,32940,5104.40741390616,71.4451356910053,-2.0380419346764005
613,33009,10761.774838659796,103.7389745402363,-4.860114566065959
614,33014,850.4645319042363,29.162725042496223,-2.983498017101651
615,33015,1438.0093392875986,37.921093592980654,-0.6742128719754714
616,33019,129455.03598502115,359.7986047569128,-28.690660282927887
617,33020,8685.74757577671,93.19735820170392,-3.776917160569143
618,33025,9340.682297121739,96.64720532494324,-10.192196272452556
619,33028,44405.74758529759,210.72671303206337,-7.787610287554218
620,33029,36667.72444795615,191.48818357265847,-3.3548861186649486
621,33033,8345.38885999163,91.3530998926234,-2.5772766117319805
622,33035,11558.3033711351,107.50955013920903,-7.674349792105469
623,33062,34474.50809466038,185.67312162685363,-16.31903839530803
624,33063,4286.226602517545,65.46927983808547,-0.4393074877995209
625,33064,412.54031263129775,20.311088415722526,0.8630742724719205
626,33065,9591.030974062167,97.93380914710797,-2.7942123170760538
627,33067,4192.705673854347,64.75110558017019,-0.1343133375324581
628,33068,1293.6757344059286,35.967704046907535,0.5705015862688687
629,33069,561.0283554946591,23.686037142051834,0.8559706992788205
630,33071,6091.744319031622,78.04962728310508,-3.795611815676704
631,33073,14755.670703993157,121.47292169036339,-2.1890702807316385
632,33125,2383.760428567801,48.82376909424139,-0.684827443796721
633,33126,30415.94117924517,174.4016662169406,-42.223980306743776
634,33129,38597.63937158017,196.46281931088174,-5.764508691393404
635,33131,108240.87357772626,328.9998078688288,-12.459735086557297
636,33132,46255.16210978675,215.07013300267135,-38.85679357780425
637,33134,37767.155489261735,194.337735628626,-10.836530977601774
638,33137,108501.26540350077,329.3953026433449,-42.48893365984199
639,33139,128829.60185606827,358.92840770280117,-18.628168004043175
640,33140,314525.58596978546,560.8258071538661,-10.649335474919523
641,33143,52873.906728640985,229.9432685003868,-333.88047892876057
642,33145,7125.273227704713,84.41133352639747,-62.353142858845416
643,33146,77546.80246007851,278.47226515414155,-11.055821566879715
644,33154,92449.45829792769,304.0550251154019,-19.22838390280784
645,33156,13015.198039540359,114.08417085441941,-10.490757539323447
646,33157,2236.4100841332515,47.29069764904353,0.1821004202852914
647,33160,83824.16935882362,289.52403934530827,-7.635707020405878
648,33162,1851.6011555950436,43.03023536532241,-0.5396547483293614
649,33174,5365.992920831512,73.25293796723454,-36.06681106833979
650,33175,14.939046708620234,3.8651062997827412,0.9758490989607022
651,33176,16145.365445856778,127.06441455363016,-6.1340975140334875
652,33178,31284.95554173046,176.8755368662678,-9.633048454051695
653,33179,3420.198369142453,58.482462064643386,-2.0189319918874173
654,33180,44749.61029121462,211.54103689642494,-11.543439344605025
655,33181,45076.907547395334,212.3132297983226,-4.634613443424417
656,33186,2294.2115112706833,47.8979280477839,-2.305647965008789
657,33190,62606.839178261434,250.21358711760925,-7.6879867490195934
658,33193,342.67703514515307,18.51153789249162,0.8679867598533354
659,33196,5299.5987234751265,72.79834286214987,-0.8349528631962579
660,33301,10888.744278398717,104.34914603579043,-9.875150340473127
661,33304,25775.040465255093,160.54606960388378,-10.824467737300516
662,33308,1348.4493218724947,36.72123802205605,0.19705804354787215
663,33309,3361.011567643955,57.97423192802088,-1.6743085588184594
664,33311,8186.169071161379,90.47745062257988,-0.8548189629341547
665,33312,21186.43343697918,145.55560256128646,-2.8010483462101696
666,33314,11833.379751764318,108.78133917066988,-1.7121503289170672
667,33316,29340.29958774364,171.2901035896226,-6.316466176538984
668,33317,8553.800178042246,92.48675677113046,-3.6036146417109416
669,33321,12429.592555050293,111.4880825696195,-6.084681455495948
670,33322,2961.656382405031,54.42110236300833,0.13716212601800892
671,33324,17344.56025159925,131.6987481018679,-6.995113733586421
672,33326,13377.836967566072,115.66259969223445,-1.8086178630593657
673,33328,18462.904825745045,135.8782720884581,-8.050046466040122
674,33351,17960.517359569818,134.0168547592795,-5.597860759946464
675,33401,32331.138458303583,179.80861619595314,-3.860995086929532
676,33407,2367.8287572695353,48.66034070235776,0.17633753441748745
677,33409,9126.71844029594,95.53386017688148,-1.3271304794378196
678,33410,6539.296591925152,80.86591736897041,0.18506166629084664
679,33411,1045.483129390821,32.333931548619645,0.6936961436076243
680,33413,5450.115806303282,73.82489963625608,0.22548276798617717
681,33417,258.9622066065249,16.09230271299061,0.7513844954412237
682,33418,74458.92751919369,272.87163194292236,-2.746183699074546
683,33426,35612.207995401186,188.71197099124683,-27.558854142855427
684,33428,34642.39738801436,186.12468237182935,-3.31542212254229
685,33431,7216.051240511971,84.94734392853005,-0.8364972726890452
686,33433,47445.55458091269,217.82000500622686,-4.668299300813909
687,33436,5283.9189414227685,72.69056982458432,-0.6484629214182807
688,33441,5956.210010094462,77.17648612170977,-0.3112265125048195
689,33444,50494.37397324143,224.70953244853996,-6.972061621678229
690,33445,44429.932474777896,210.78408970977364,-5.596022546441791
691,33458,15953.112957854897,126.30563312004297,-0.20882552447991243
692,33463,6241.224335626685,79.0014198329795,-1.534777390262854
693,33487,29579.49909024486,171.98691546232482,-0.7631887340796781
694,33496,28048.926261858123,167.47813666821745,-8.704298246344578
695,33511,1645.226613929247,40.561393145813504,-0.1267817917482097
696,33547,17566.023097328918,132.5368744815152,-1.189939240594152
697,33558,25444.208454343858,159.51240846512178,-5.275805752119672
698,33569,18527.736105174703,136.1166268505604,-0.85200937084808
699,33572,796.872374336859,28.228927970024987,0.9195038257036321
700,33578,8803.408655132193,93.82648163035952,-0.6547107838633202
701,33579,26029.771741863242,161.33744680595154,-2.1150109437592794
702,33584,4854.909080580348,69.67717761634974,-0.01412599099210432
703,33596,21527.44421926041,146.7223371517112,-2.0462180353053947
704,33602,34784.69484993783,186.5065544422979,-2.4766828563037375
705,33604,2642.8879214357894,51.40902568067002,0.04802724353949783
706,33605,9473.73491592335,97.33311315232525,-2.0140999971122344
707,33606,59127.49640317388,243.16146159121078,-8.20636291074789
708,33607,35621.92283282376,188.73770909074784,-5.693613360101343
709,33609,3640.1038663956633,60.333273294225165,-0.5729841816639725
710,33611,14262.917163308384,119.42745565115412,-5.396165998718211
711,33612,2280.1195795890553,47.75059768829135,-0.2662445794864017
712,33613,3274.7655601403394,57.22556736407547,-0.16797299245895125
713,33615,5468.432754782513,73.94885228847377,-0.2599107798439091
714,33616,3542.182895481756,59.51624060272756,0.2957234347633706
715,33624,1047.9666256650053,32.3723126400479,0.5290037637460651
716,33625,4505.772454967092,67.12505087496837,0.18131443492815247
717,33626,12004.822378039904,109.56652033372194,-0.8800901435385191
718,33635,4034.245266929724,63.51570882017868,-0.542191813040575
719,33647,5875.022606729421,76.64869605368,-0.23128089887385772
720,33701,10923.7815422681,104.51689596552367,-1.3950133475087743
721,33702,8999.05017569493,94.86332365933069,-3.6341367483635887
722,33706,49431.75715025495,222.33253731798894,-5.655395294268328
723,33707,12590.214491616423,112.20612501827351,-0.6808914920868712
724,33711,177.24032877041012,13.313163740088608,0.9376813734724566
