,zip,mse,r2,rmse
280,22405,3087.9268928963597,-6.639181428275766,55.569118158347266
281,22408,9223.200888531243,-8.851215902303062,96.03749730460099
282,22554,4652.502276737158,-8.114114488901217,68.2092536004988
283,23059,5897.793324933492,-7.128658487657187,76.79709190414368
284,23060,2441.072158897365,-4.0829196437217385,49.40720756020689
285,23112,6857.0953322208325,-6.91990220924476,82.80758016160617
286,23185,1428.9458876094948,-5.048448201521671,37.801400603806925
287,23188,885.1904429059947,-3.480716527645642,29.752150223235876
288,23228,3667.6144732079515,-6.2786174771491865,60.56083283119504
289,23693,4304.532687165684,-7.217806477062345,65.6089375555319
290,23831,12753.396016312232,-10.21533714212669,112.9309347181375
291,27012,3190.9401514461147,-3.9359277038654286,56.488407230564704
292,27101,4194.332244606436,-6.14672287040097,64.76366453966634
293,27103,1318.3384907731327,-2.358348830160825,36.30893128106544
294,27104,984.8857035917209,-2.281433163285697,31.38288870693265
295,27106,1084.7674363525032,-1.8611347138024845,32.9358078138749
296,27455,340.4544787052892,-0.11543149193578528,18.451408583229878
297,27502,3293.004868709268,-5.4508992367379685,57.38470936329004
298,27511,177.98572330833994,0.24662127700173575,13.341129011756836
299,27514,420.2781641339462,-0.24169174467148635,20.500686918587537
300,27517,2422.618053982355,-3.9148633385948033,49.22009806961334
301,27519,5376.824149845154,-6.073475950828633,73.32683103643001
302,27520,4391.5485747870325,-4.226651305617997,66.26876017239972
303,27526,2116.4635342498495,-3.293755268131563,46.005038139858655
304,27527,3914.5720802824376,-4.965062217573238,62.566541220387414
305,27529,636.8639091216816,-0.48060062824543337,25.236162725772743
306,27540,878.5078400577967,-2.01202688019816,29.63963292717703
307,27545,1899.7991655368066,-2.5210445819257115,43.58668564523812
308,27560,1381.6521977766836,-5.195749765814725,37.170582424501816
309,27587,3636.766932730539,-5.361691427516978,60.30561277966205
310,27603,247.94995118369846,-4.373990513313152,15.746426616337386
311,27604,95.06077265210338,0.6587367555369245,9.749911417654182
312,27606,492.99544633241675,-3.052017367115754,22.203500767500984
313,27607,145.24475901920735,0.3852073692308683,12.051753358711228
314,27609,368.5957374683014,-2.829566103566768,19.198847295301388
315,27610,484.69330274773694,-0.018679368259590712,22.01575124195713
316,27612,325.8914885452576,-0.41401634176561064,18.0524648883541
317,27613,60.429342941041476,0.559624221482289,7.773631258365776
318,27614,3641.525324702974,-4.675841524410402,60.34505219736722
319,27615,672.1723790072716,-1.705221424735805,25.92628741272594
320,27616,906.1986163509274,-1.5677410616791332,30.103132998924337
321,27617,577.9611967160705,-1.188095812575301,24.04082354488029
322,27701,204.55149917896233,-0.7109326139504284,14.302150159292914
323,27703,1489.0068265016541,-2.335049197664378,38.58765121773615
324,27704,205.38395763824812,-0.14014224749066018,14.331223173136623
325,27705,149.77613331903345,-0.3598841865032041,12.238305982407592
326,27707,390.714134254072,-0.34664517311121035,19.766490185515284
327,27713,143.33489704221293,0.20430897555594996,11.972255303083582
328,28025,1942.3233391874237,-2.223921813396065,44.071797548856836
329,28027,954.1439477595486,-1.9426181889269039,30.88922057546206
330,28031,2561.2594994327083,-3.6490869752219783,50.60888755379541
331,28056,265.3370815707614,-0.34310108781600235,16.289170683947095
332,28078,5516.391045734536,-5.477171482271471,74.27241106719599
333,28079,3281.50865137833,-5.212037200905499,57.28445383678132
334,28104,807.0288514910022,-1.0062867656706085,28.40825322843702
335,28110,6962.901539702005,-6.68131815736439,83.44400241899956
336,28115,4512.8203696514865,-4.298810610158301,67.17752875516847
337,28117,3956.643090438369,-4.73981105963013,62.901852837880455
338,28173,9354.40719112746,-6.727189804744926,96.7181843870503
339,28202,799.8435041139784,-5.744990899063767,28.281504629598093
340,28203,770.3857642713607,-1.916593491825532,27.75582397031947
341,28205,1192.270281126622,-5.7657203847034015,34.52926702272468
342,28207,1445.438543173114,-12.766081363553466,38.0189234878253
343,28208,14.431632538909389,0.9436753283390353,3.7988988587364876
344,28209,447.1932915278446,-1.8184451146712894,21.146945205580984
345,28210,356.6062621502886,0.1509374710707414,18.88402134478482
346,28211,7797.381968463,-211.65587186717272,88.30278573444328
347,28212,213.30437525722607,0.35275138998144484,14.604943521192613
348,28213,586.8599540424799,-0.39728560486304754,24.22519254913116
