,zip,mse,r2,rmse
1367,92011,2231.657776762119,-0.5090097664056399,47.240425239006036
1133,85033,2235.0558679610663,-1.8094277669901673,47.276377483486044
1399,92122,2241.00051628597,-2.2509678669525677,47.33920696722718
53,06854,2258.6064390947176,-4064.4915903704923,47.524798148910826
1228,89103,2263.0661804486735,-2.447314454201847,47.571695160553965
956,76179,2265.618690385615,-2.2267386499142354,47.598515632166674
151,11501,2269.170563064143,-4.197896428500201,47.635811770811074
1398,92120,2287.5848087347076,-1.1204792624159814,47.82870277077048
457,30907,2293.7364423841213,-4.2581833880430695,47.89296861110325
1056,79924,2293.962892744758,-10.73507607926552,47.895332682264126
563,33174,2296.774810582729,-35.650661871001,47.92467851308686
656,33908,2299.8418929603945,-3.0857830707942258,47.95666682496183
173,19125,2304.378903818682,-157.31610789594004,48.00394675251903
584,33322,2308.8800593982,-3.1909787797274847,48.05080706292247
632,33635,2312.443663616577,-3.0934243934797054,48.08787439278822
1496,94521,2315.106384590393,-5.230382734937142,48.115552419050466
1389,92106,2329.860816690569,-12.711785090871421,48.26863180876965
1381,92069,2344.1300353394554,-0.7178357510884559,48.416216656606444
1059,80011,2345.1741211442077,-26.845075317015656,48.42699785392656
183,19146,2348.754474487541,-131.94836648042684,48.46395025673765
1405,92130,2349.0508980776517,-0.5033391227120008,48.46700834668519
49,06705,2382.1862267774272,-6.588594298202582,48.80764516730373
252,21704,2385.001632490707,-7.817917096607317,48.836478502147415
1470,93536,2394.748569054585,-0.7974094839038666,48.936168311940655
1076,80203,2411.9730301828263,-414.4594693137882,49.11184205650228
1404,92129,2413.834712653557,-1.3844267823380543,49.13079189931256
1360,91915,2423.767510802046,-1.1883936193036129,49.231773386727056
966,77007,2426.181116555002,-2129.3053706336605,49.25627997073066
975,77083,2427.4504291662456,-5.566592684850078,49.26916306541289
1538,95691,2433.214725754314,-2.5969174281261154,49.327626394894715
1468,93063,2434.9098123982,-0.6845082008250896,49.34480532333875
284,23060,2437.608967842914,-4.075708418204923,49.37214769323808
702,37203,2439.6009439866566,-51.49589598536739,49.392316649319625
767,48240,2446.136557189319,-4.28164793731275,49.45843261961825
878,64130,2465.9473683713954,-15.562333071151166,49.658306136752145
1153,85202,2471.2470343266104,-2.519598577194998,49.71163882157387
1168,85251,2472.3479311998963,-0.7150556020347669,49.72271041686984
1206,85715,2487.8470915020184,-3.1286357485858423,49.87832286176048
692,35205,2489.9906559017963,-17926.93272249294,49.899806170984235
626,33613,2490.3566510634023,-3.3546162540451956,49.90347333666668
487,32258,2498.597243403819,-5.18124661644705,49.98597046575988
1588,98011,2504.7178689516345,-12.402176468825628,50.0471564522065
1225,89074,2517.620064757069,-2.585643958193396,50.17589127018143
407,30092,2521.9924894331666,-2.9624549216424736,50.21944334053462
1246,89146,2523.003924015744,-2.075063183957977,50.22951248037098
1231,89117,2527.7191488634903,-2.3853381457993175,50.276427367738556
1026,78641,2539.5063459428134,-4.337277625894172,50.39351491950937
330,28031,2543.348972428481,-3.6165765646863974,50.431626708133074
559,33156,2572.4086970873655,-4.119504289631553,50.71891853231263
177,19131,2578.7344434501206,-3.7793677905788883,50.78124105858502
1333,91364,2579.332562070126,-6.954765033369703,50.78712988612495
1375,92040,2585.493924944709,-2.6691020694579595,50.847752407994484
649,33803,2605.8723770152724,-2.552789455502738,51.04774605225261
1022,78613,2616.527422383368,-4.122355060405745,51.1520031121301
527,33009,2620.110876034397,-4.199779026308615,51.187018628109186
354,28227,2620.8928100626586,-2.4479130700623313,51.194656069385395
1081,80210,2634.1035456025816,-32.00651849693454,51.32351844527596
1494,94513,2640.895027127986,-0.9405662348262467,51.38963929750807
1163,85226,2641.120193314088,-2.219024510251791,51.39183002495716
412,30102,2654.7412078889624,-1.9381051243237408,51.52418080754863
590,33407,2662.983760277457,-3.754149038928264,51.60410604087098
1222,89032,2690.7892326643455,-2.7155261974748597,51.87281785930224
1364,92008,2695.7978154978064,-0.7252492597226947,51.92107294247497
1149,85139,2703.4537861489425,-2.0482440585492965,51.99474767848136
410,30097,2705.550798651687,-3.168799381589656,52.01490938809455
964,76262,2721.851752149563,-3.6649208796659964,52.17136908448505
1583,98002,2730.991526362672,-9.59322216884562,52.258889448233326
1379,92058,2758.9126601131043,-2.1339409240209437,52.525352546300006
1363,91945,2765.2640051759063,-2.428485472734971,52.585777594097685
1395,92115,2771.8525079090164,-5.8572491949370935,52.648385615411
168,19106,2777.678432097325,-11109.7137283893,52.70368518516827
718,38128,2794.1223901346452,-11.529696816747288,52.859458852079115
1593,98031,2815.006388575132,-10.915370956931776,53.056633784807076
891,74037,2815.611416777654,-13.72428980302085,53.062335199062375
1598,98056,2816.4239262080905,-20.048632207492474,53.069990825400474
961,76244,2826.8583749915138,-3.307593714272783,53.16820831090243
1064,80016,2845.312165666724,-3.1128784566955243,53.34146759948327
780,55104,2847.004495341836,-83.21705984577329,53.35732841271043
834,60540,2854.702831221681,-4.200875603440311,53.4294191548222
921,75126,2857.0560045418933,-3.5947740077510906,53.451435944620734
